nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
129 479 644 240 414
130 829 908 136 30
131 749 644 56 243
132 302 189 164 168
133 807 409 116 295
134 395 520 144 141
135 120 272 63 490
136 457 333 43 109
137 129 882 38 380
138 850 887 66 207
139 151 676 92 425
140 717 162 234 458
141 7 33 226 49
142 20 396 102 141
143 544 678 197 187
144 323 375 207 288
145 323 152 202 92
146 635 72 169 258
147 149 937 186 184
148 261 308 27 154
149 699 9 80 22
150 828 819 44 142
151 281 638 12 438
152 505 762 102 401
153 520 355 67 417
154 649 23 108 261
155 31 718 194 341
156 186 391 70 419
157 751 558 242 172
158 139 647 161 290
159 237 462 210 368
160 374 560 77 162
161 967 10 61 97
162 984 116 21 349
163 947 597 132 399
164 776 646 2 461
165 606 605 170 295
166 818 887 102 283
167 243 323 84 203
168 1 115 184 253
169 30 2 222 143
170 139 413 115 165
171 72 677 85 434
172 804 824 83 428
173 587 295 207 345
174 823 824 217 167
175 758 198 64 145
176 736 725 78 375
177 208 720 241 450
178 193 507 223 224
179 670 969 98 224
180 506 276 184 267
181 926 324 120 285
182 516 521 152 305
183 647 517 90 437
184 637 29 57 311
185 872 128 181 421
186 442 944 225 117
187 805 247 207 409
188 768 392 45 163
189 542 944 105 261
190 569 652 181 169
191 142 657 156 8
192 729 702 145 498
193 730 922 59 117
194 209 400 222 156
195 892 67 192 405
196 676 170 25 61
197 391 544 42 28
198 692 390 217 381
199 62 329 214 274
200 419 934 0 0
endpoint1 endpoint2 weight
1 2 816
1 3 1138
1 4 577
1 5 556
1 6 924
1 7 437
1 8 196
1 9 231
1 10 803
1 11 1121
1 12 257
1 13 543
1 14 764
1 15 598
1 16 358
1 17 809
1 18 223
1 19 864
1 20 993
1 21 55
1 22 779
1 23 788
1 24 294
1 25 851
1 26 255
1 27 95
1 28 337
1 29 881
1 30 916
1 31 1071
1 32 1060
1 33 375
1 34 936
1 35 513
1 36 331
1 37 721
1 38 1165
1 39 770
1 40 633
1 41 487
1 42 545
1 43 562
1 44 94
1 45 1138
1 46 786
1 47 562
1 48 793
1 49 971
1 50 1215
1 51 378
1 52 1111
1 53 848
1 54 331
1 55 637
1 56 645
1 57 817
1 58 638
1 59 806
1 60 948
1 61 764
1 62 587
1 63 494
1 64 778
1 65 632
1 66 593
1 67 182
1 68 633
1 69 920
1 70 482
1 71 667
1 72 953
1 73 1128
1 74 1141
1 75 703
1 76 317
1 77 1104
1 78 24
1 79 587
1 80 792
1 81 538
1 82 896
1 83 767
1 84 902
1 85 605
1 86 867
1 87 858
1 88 734
1 89 1119
1 90 755
1 91 901
1 92 982
1 93 484
1 94 780
1 95 604
1 96 175
1 97 549
1 98 947
1 99 835
1 100 392
1 101 578
1 102 207
1 103 889
1 104 730
1 105 548
1 106 838
1 107 365
1 108 451
1 109 543
1 110 455
1 111 492
1 112 609
1 113 755
1 114 662
1 115 1183
1 116 881
1 117 901
1 118 835
1 119 802
1 120 68
1 121 729
1 122 650
1 123 534
1 124 473
1 125 1096
1 126 61
1 127 989
1 128 718
1 129 533
1 130 111
1 131 330
1 132 965
1 133 521
1 134 672
1 135 1041
1 136 755
1 137 811
1 138 93
1 139 823
1 140 784
1 141 1282
1 142 1055
1 143 460
1 144 818
1 145 980
1 146 895
1 147 791
1 148 909
1 149 936
1 150 146
1 151 714
1 152 460
1 153 698
1 154 937
1 155 929
1 156 917
1 157 402
1 158 844
1 159 835
1 160 667
1 161 904
1 162 799
1 163 317
1 164 313
1 165 454
1 166 124
1 167 913
1 168 1232
1 169 1287
1 170 944
1 171 899
1 172 162
1 173 712
1 174 147
1 175 738
1 176 277
1 177 757
1 178 850
1 179 275
1 180 771
1 181 590
1 182 577
1 183 493
1 184 935
1 185 788
1 186 498
1 187 680
1 188 549
1 189 399
1 190 453
1 191 838
1 192 298
1 193 210
1 194 893
1 195 848
1 196 789
1 197 661
1 198 579
1 199 1054
1 200 521
2 1 816
2 3 703
2 4 899
2 5 265
2 6 832
2 7 915
2 8 739
2 9 833
2 10 880
2 11 873
2 12 575
2 13 741
2 14 878
2 15 786
2 16 611
2 17 869
2 18 782
2 19 980
2 20 839
2 21 813
2 22 776
2 23 518
2 24 888
2 25 97
2 26 687
2 27 864
2 28 589
2 29 536
2 30 571
2 31 595
2 32 854
2 33 752
2 34 376
2 35 651
2 36 868
2 37 444
2 38 841
2 39 1071
2 40 757
2 41 350
2 42 292
2 43 672
2 44 726
2 45 787
2 46 787
2 47 255
2 48 856
2 49 867
2 50 786
2 51 455
2 52 615
2 53 762
2 54 558
2 55 800
2 56 474
2 57 43
2 58 229
2 59 871
2 60 157
2 61 345
2 62 261
2 63 343
2 64 746
2 65 422
2 66 248
2 67 792
2 68 690
2 69 638
2 70 358
2 71 1030
2 72 900
2 73 701
2 74 815
2 75 414
2 76 772
2 77 674
2 78 831
2 79 574
2 80 76
2 81 283
2 82 592
2 83 793
2 84 87
2 85 528
2 86 455
2 87 1017
2 88 1004
2 89 862
2 90 300
2 91 894
2 92 981
2 93 638
2 94 356
2 95 267
2 96 735
2 97 621
2 98 345
2 99 970
2 100 716
2 101 1000
2 102 887
2 103 740
2 104 244
2 105 589
2 106 898
2 107 891
2 108 376
2 109 329
2 110 392
2 111 409
2 112 603
2 113 110
2 114 1065
2 115 776
2 116 1086
2 117 782
2 118 30
2 119 571
2 120 755
2 121 92
2 122 471
2 123 285
2 124 354
2 125 559
2 126 841
2 127 379
2 128 354
2 129 426
2 130 706
2 131 668
2 132 712
2 133 829
2 134 450
2 135 607
2 136 639
2 137 7
2 138 727
2 139 204
2 140 930
2 141 854
2 142 494
2 143 466
2 144 541
2 145 753
2 146 955
2 147 65
2 148 587
2 149 1043
2 150 707
2 151 287
2 152 399
2 153 657
2 154 1004
2 155 186
2 156 491
2 157 704
2 158 232
2 159 432
2 160 405
2 161 1210
2 162 1150
2 163 870
2 164 693
2 165 554
2 166 695
2 167 568
2 168 773
2 169 882
2 170 466
2 171 208
2 172 683
2 173 745
2 174 702
2 175 930
2 176 631
2 177 179
2 178 378
2 179 554
2 180 713
2 181 975
2 182 531
2 183 636
2 184 992
2 185 1060
2 186 325
2 187 929
2 188 807
2 189 424
2 190 500
2 191 222
2 192 631
2 193 608
2 194 486
2 195 1117
2 196 898
2 197 428
2 198 749
2 199 553
2 200 301
3 1 1138
3 2 703
3 4 793
3 5 745
3 6 398
3 7 925
3 8 959
3 9 999
3 10 571
3 11 252
3 12 1009
3 13 682
3 14 605
3 15 668
3 16 783
3 17 554
3 18 965
3 19 632
3 20 335
3 21 1101
3 22 489
3 23 350
3 24 1006
3 25 792
3 26 893
3 27 1124
3 28 801
3 29 258
3 30 223
3 31 110
3 32 285
3 33 830
3 34 328
3 35 656
3 36 959
3 37 425
3 38 170
3 39 832
3 40 613
3 41 740
3 42 710
3 43 621
3 44 1054
3 45 117
3 46 492
3 47 774
3 48 554
3 49 392
3 50 87
3 51 944
3 52 101
3 53 406
3 54 811
3 55 645
3 56 494
3 57 662
3 58 635
3 59 558
3 60 610
3 61 429
3 62 864
3 63 891
3 64 464
3 65 518
3 66 848
3 67 1001
3 68 566
3 69 234
3 70 903
3 71 869
3 72 450
3 73 12
3 74 154
3 75 450
3 76 888
3 77 35
3 78 1138
3 79 560
3 80 777
3 81 751
3 82 246
3 83 517
3 84 699
3 85 535
3 86 295
3 87 686
3 88 779
3 89 239
3 90 465
3 91 493
3 92 526
3 93 678
3 94 411
3 95 642
3 96 974
3 97 611
3 98 362
3 99 646
3 100 794
3 101 907
3 102 1068
3 103 342
3 104 525
3 105 601
3 106 558
3 107 955
3 108 887
3 109 667
3 110 744
3 111 676
3 112 547
3 113 800
3 114 918
3 115 74
3 116 756
3 117 369
3 118 678
3 119 341
3 120 1107
3 121 695
3 122 490
3 123 811
3 124 767
3 125 166
3 126 1123
3 127 335
3 128 462
3 129 620
3 130 1053
3 131 823
3 132 231
3 133 771
3 134 472
3 135 107
3 136 416
3 137 708
3 138 1054
3 139 506
3 140 646
3 141 158
3 142 226
3 143 689
3 144 320
3 145 253
3 146 573
3 147 764
3 148 230
3 149 650
3 150 992
3 151 507
3 152 728
3 153 483
3 154 598
3 155 543
3 156 243
3 157 779
3 158 475
3 159 330
3 160 488
3 161 911
3 162 915
3 163 971
3 164 846
3 165 685
3 166 1030
3 167 225
3 168 95
3 169 180
3 170 246
3 171 500
3 172 977
3 173 529
3 174 992
3 175 687
3 176 861
3 177 560
3 178 352
3 179 993
3 180 446
3 181 867
3 182 562
3 183 669
3 184 585
3 185 802
3 186 852
3 187 737
3 188 729
3 189 900
3 190 688
3 191 486
3 192 841
3 193 994
3 194 262
3 195 828
3 196 605
3 197 487
3 198 656
3 199 153
3 200 833
4 1 577
4 2 899
4 3 793
4 5 686
4 6 443
4 7 166
4 8 396
4 9 350
4 10 271
4 11 667
4 12 650
4 13 160
4 14 227
4 15 134
4 16 347
4 17 284
4 18 355
4 19 301
4 20 524
4 21 523
4 22 310
4 23 515
4 24 306
4 25 982
4 26 369
4 27 507
4 28 387
4 29 594
4 30 606
4 31 779
4 32 599
4 33 223
4 34 766
4 35 249
4 36 257
4 37 520
4 38 743
4 39 208
4 40 187
4 41 598
4 42 637
4 43 235
4 44 545
4 45 740
4 46 311
4 47 718
4 48 274
4 49 480
4 50 844
4 51 695
4 52 818
4 53 396
4 54 431
4 55 149
4 56 452
4 57 873
4 58 673
4 59 280
4 60 953
4 61 626
4 62 812
4 63 753
4 64 332
4 65 492
4 66 806
4 67 395
4 68 250
4 69 564
4 70 752
4 71 134
4 72 441
4 73 782
4 74 726
4 75 532
4 76 266
4 77 767
4 78 562
4 79 338
4 80 926
4 81 672
4 82 569
4 83 285
4 84 968
4 85 387
4 86 636
4 87 285
4 88 160
4 89 670
4 90 652
4 91 381
4 92 440
4 93 264
4 94 630
4 95 637
4 96 420
4 97 282
4 98 801
4 99 271
4 100 233
4 101 118
4 102 399
4 103 459
4 104 680
4 105 313
4 106 303
4 107 230
4 108 710
4 109 582
4 110 557
4 111 505
4 112 319
4 113 909
4 114 167
4 115 807
4 116 305
4 117 446
4 118 899
4 119 488
4 120 594
4 121 816
4 122 456
4 123 723
4 124 613
4 125 837
4 126 528
4 127 828
4 128 589
4 129 475
4 130 565
4 131 316
4 132 567
4 133 77
4 134 486
4 135 731
4 136 391
4 137 898
4 138 544
4 139 772
4 140 224
4 141 896
4 142 829
4 143 451
4 144 525
4 145 559
4 146 345
4 147 916
4 148 588
4 149 367
4 150 476
4 151 638
4 152 541
4 153 328
4 154 378
4 155 898
4 156 663
4 157 235
4 158 771
4 159 622
4 160 520
4 161 355
4 162 266
4 163 273
4 164 311
4 165 356
4 166 544
4 167 605
4 168 877
4 169 886
4 170 712
4 171 844
4 172 482
4 173 265
4 174 481
4 175 171
4 176 397
4 177 742
4 178 675
4 179 650
4 180 348
4 181 82
4 182 376
4 183 265
4 184 379
4 185 218
4 186 724
4 187 106
4 188 93
4 189 674
4 190 415
4 191 772
4 192 377
4 193 590
4 194 641
4 195 281
4 196 244
4 197 498
4 198 162
4 199 786
4 200 729
5 1 556
5 2 265
5 3 745
5 4 686
5 6 737
5 7 674
5 8 476
5 9 572
5 10 731
5 11 844
5 12 327
5 13 537
5 14 717
5 15 591
5 16 364
5 17 725
5 18 521
5 19 829
5 20 769
5 21 550
5 22 640
5 23 449
5 24 631
5 25 319
5 26 428
5 27 600
5 28 336
5 29 511
5 30 552
5 31 649
5 32 806
5 33 510
5 34 454
5 35 445
5 36 615
5 37 357
5 38 842
5 39 877
5 40 577
5 41 93
5 42 53
5 43 480
5 44 464
5 45 796
5 46 652
5 47 37
5 48 709
5 49 780
5 50 831
5 51 221
5 52 682
5 53 656
5 54 300
5 55 615
5 56 338
5 57 262
5 58 114
5 59 725
5 60 393
5 61 317
5 62 143
5 63 146
5 64 617
5 65 284
5 66 132
5 67 529
5 68 519
5 69 598
5 70 159
5 71 819
5 72 798
5 73 739
5 74 815
5 75 324
5 76 520
5 77 711
5 78 569
5 79 400
5 80 259
5 81 19
5 82 556
5 83 650
5 84 350
5 85 366
5 86 452
5 87 856
5 88 812
5 89 836
5 90 282
5 91 775
5 92 868
5 93 424
5 94 335
5 95 106
5 96 471
5 97 429
5 98 447
5 99 812
5 100 478
5 101 775
5 102 624
5 103 656
5 104 228
5 105 399
5 106 757
5 107 641
5 108 149
5 109 116
5 110 137
5 111 182
5 112 435
5 113 232
5 114 848
5 115 810
5 116 918
5 117 692
5 118 281
5 119 494
5 120 497
5 121 175
5 122 339
5 123 67
5 124 90
5 125 643
5 126 578
5 127 491
5 128 289
5 129 228
5 130 446
5 131 418
5 132 669
5 133 611
5 134 333
5 135 639
5 136 524
5 137 260
5 138 465
5 139 295
5 140 765
5 141 903
5 142 586
5 143 235
5 144 482
5 145 703
5 146 819
5 147 253
5 148 559
5 149 899
5 150 443
5 151 239
5 152 149
5 153 515
5 154 870
5 155 381
5 156 503
5 157 468
5 158 322
5 159 418
5 160 293
5 161 1023
5 162 948
5 163 616
5 164 441
5 165 331
5 166 433
5 167 549
5 168 832
5 169 922
5 170 505
5 171 361
5 172 418
5 173 592
5 174 437
5 175 752
5 176 372
5 177 223
5 178 396
5 179 307
5 180 589
5 181 755
5 182 356
5 183 425
5 184 861
5 185 872
5 186 108
5 187 736
5 188 598
5 189 181
5 190 271
5 191 314
5 192 374
5 193 351
5 194 486
5 195 934
5 196 741
5 197 309
5 198 554
5 199 616
5 200 89
6 1 924
6 2 832
6 3 398
6 4 443
6 5 737
6 7 600
6 8 729
6 9 733
6 10 184
6 11 225
6 12 884
6 13 388
6 14 225
6 15 346
6 16 581
6 17 168
6 18 714
6 19 235
6 20 81
6 21 877
6 22 148
6 23 314
6 24 715
6 25 928
6 26 672
6 27 882
6 28 615
6 29 319
6 30 300
6 31 428
6 32 157
6 33 560
6 34 531
6 35 415
6 36 664
6 37 394
6 38 306
6 39 439
6 40 299
6 41 683
6 42 686
6 43 363
6 44 859
6 45 315
6 46 142
6 47 772
6 48 173
6 49 48
6 50 426
6 51 867
6 52 458
6 53 84
6 54 644
6 55 311
6 56 399
6 57 793
6 58 658
6 59 172
6 60 809
6 61 487
6 62 879
6 63 864
6 64 147
6 65 453
6 66 866
6 67 755
6 68 293
6 69 226
6 70 871
6 71 490
6 72 70
6 73 387
6 74 294
6 75 428
6 76 622
6 77 382
6 78 917
6 79 371
6 80 889
6 81 733
6 82 264
6 83 165
6 84 868
6 85 385
6 86 399
6 87 289
6 88 391
6 89 228
6 90 532
6 91 96
6 92 156
6 93 446
6 94 477
6 95 641
6 96 749
6 97 386
6 98 576
6 99 250
6 100 535
6 101 544
6 102 797
6 103 93
6 104 591
6 105 399
6 106 164
6 107 649
6 108 839
6 109 625
6 110 664
6 111 586
6 112 338
6 113 893
6 114 538
6 115 389
6 116 359
6 117 50
6 118 817
6 119 262
6 120 915
6 121 779
6 122 399
6 123 799
6 124 711
6 125 501
6 126 891
6 127 580
6 128 482
6 129 525
6 130 869
6 131 597
6 132 178
6 133 448
6 134 407
6 135 377
6 136 214
6 137 833
6 138 859
6 139 639
6 140 256
6 141 467
6 142 524
6 143 564
6 144 292
6 145 146
6 146 177
6 147 876
6 148 278
6 149 259
6 150 788
6 151 550
6 152 644
6 153 242
6 154 209
6 155 739
6 156 389
6 157 524
6 158 620
6 159 412
6 160 450
6 161 514
6 162 520
6 163 679
6 164 612
6 165 506
6 166 845
6 167 301
6 168 465
6 169 451
6 170 439
6 171 682
6 172 782
6 173 214
6 174 790
6 175 304
6 176 663
6 177 653
6 178 474
6 179 874
6 180 162
6 181 505
6 182 405
6 183 437
6 184 195
6 185 408
6 186 825
6 187 363
6 188 408
6 189 828
6 190 543
6 191 627
6 192 640
6 193 845
6 194 380
6 195 431
6 196 217
6 197 431
6 198 353
6 199 454
6 200 816
7 1 437
7 2 915
7 3 925
7 4 166
7 5 674
7 6 600
7 8 280
7 9 207
7 10 435
7 11 821
7 12 560
7 13 245
7 14 390
7 15 260
7 16 310
7 17 446
7 18 229
7 19 466
7 20 679
7 21 383
7 22 459
7 23 615
7 24 148
7 25 987
7 26 280
7 27 357
7 28 341
7 29 702
7 30 722
7 31 896
7 32 754
7 33 165
7 34 849
7 35 300
7 36 107
7 37 596
7 38 892
7 39 336
7 40 315
7 41 582
7 42 631
7 43 315
7 44 423
7 45 883
7 46 461
7 47 701
7 48 434
7 49 639
7 50 983
7 51 630
7 52 937
7 53 544
7 54 383
7 55 291
7 56 518
7 57 896
7 58 688
7 59 442
7 60 994
7 61 691
7 62 782
7 63 709
7 64 474
7 65 544
7 66 779
7 67 262
7 68 360
7 69 691
7 70 704
7 71 231
7 72 603
7 73 914
7 74 873
7 75 600
7 76 166
7 77 896
7 78 419
7 79 407
7 80 928
7 81 658
7 82 688
7 83 436
7 84 992
7 85 452
7 86 730
7 87 446
7 88 308
7 89 823
7 90 708
7 91 544
7 92 606
7 93 296
7 94 699
7 95 649
7 96 303
7 97 346
7 98 879
7 99 436
7 100 200
7 101 143
7 102 243
7 103 603
7 104 722
7 105 370
7 106 467
7 107 73
7 108 663
7 109 586
7 110 538
7 111 507
7 112 402
7 113 904
7 114 228
7 115 946
7 116 456
7 117 596
7 118 920
7 119 598
7 120 466
7 121 826
7 122 523
7 123 696
7 124 590
7 125 947
7 126 382
7 127 911
7 128 648
7 129 496
7 130 447
7 131 259
7 132 706
7 133 155
7 134 553
7 135 852
7 136 510
7 137 912
7 138 422
7 139 820
7 140 390
7 141 1039
7 142 930
7 143 450
7 144 632
7 145 703
7 146 511
7 147 921
7 148 706
7 149 530
7 150 362
7 151 685
7 152 526
7 153 444
7 154 543
7 155 947
7 156 765
7 157 212
7 158 825
7 159 710
7 160 578
7 161 468
7 162 363
7 163 121
7 164 240
7 165 364
7 166 430
7 167 720
7 168 1012
7 169 1032
7 170 810
7 171 897
7 172 375
7 173 403
7 174 369
7 175 337
7 176 325
7 177 777
7 178 754
7 179 565
7 180 484
7 181 155
7 182 433
7 183 302
7 184 545
7 185 357
7 186 688
7 187 270
7 188 198
7 189 618
7 190 416
7 191 824
7 192 313
7 193 495
7 194 742
7 195 414
7 196 409
7 197 560
7 198 269
7 199 897
7 200 698
8 1 196
8 2 739
8 3 959
8 4 396
8 5 476
8 6 729
8 7 280
8 9 101
8 10 609
8 11 928
8 12 284
8 13 347
8 14 570
8 15 403
8 16 179
8 17 614
8 18 55
8 19 673
8 20 799
8 21 149
8 22 583
8 23 612
8 24 172
8 25 793
8 26 68
8 27 166
8 28 172
8 29 706
8 30 738
8 31 901
8 32 866
8 33 182
8 34 788
8 35 320
8 36 181
8 37 554
8 38 976
8 39 598
8 40 437
8 41 390
8 42 448
8 43 368
8 44 149
8 45 952
8 46 591
8 47 494
8 48 598
8 49 775
8 50 1033
8 51 371
8 52 942
8 53 653
8 54 188
8 55 442
8 56 475
8 57 730
8 58 530
8 59 611
8 60 850
8 61 615
8 62 553
8 63 468
8 64 583
8 65 471
8 66 554
8 67 54
8 68 438
8 69 735
8 70 460
8 71 500
8 72 757
8 73 949
8 74 952
8 75 542
8 76 130
8 77 926
8 78 189
8 79 402
8 80 733
8 81 458
8 82 715
8 83 571
8 84 823
8 85 426
8 86 702
8 87 670
8 88 555
8 89 926
8 90 614
8 91 705
8 92 787
8 93 291
8 94 629
8 95 492
8 96 24
8 97 358
8 98 805
8 99 645
8 100 196
8 101 420
8 102 149
8 103 696
8 104 602
8 105 361
8 106 644
8 107 216
8 108 420
8 109 426
8 110 348
8 111 357
8 112 421
8 113 701
8 114 505
8 115 1000
8 116 699
8 117 707
8 118 751
8 119 620
8 120 200
8 121 647
8 122 480
8 123 478
8 124 386
8 125 933
8 126 166
8 127 845
8 128 568
8 129 383
8 130 171
8 131 138
8 132 776
8 133 333
8 134 505
8 135 866
8 136 565
8 137 735
8 138 149
8 139 701
8 140 592
8 141 1099
8 142 898
8 143 312
8 144 640
8 145 789
8 146 701
8 147 728
8 148 730
8 149 746
8 150 83
8 151 577
8 152 345
8 153 506
8 154 744
8 155 819
8 156 749
8 157 206
8 158 716
8 159 672
8 160 508
8 161 739
8 162 638
8 163 173
8 164 119
8 165 278
8 166 152
8 167 736
8 168 1053
8 169 1102
8 170 782
8 171 780
8 172 97
8 173 516
8 174 89
8 175 549
8 176 114
8 177 642
8 178 696
8 179 292
8 180 577
8 181 423
8 182 399
8 183 301
8 184 741
8 185 612
8 186 456
8 187 494
8 188 357
8 189 370
8 190 294
8 191 712
8 192 126
8 193 219
8 194 725
8 195 674
8 196 595
8 197 498
8 198 383
8 199 888
8 200 473
9 1 231
9 2 833
9 3 999
9 4 350
9 5 572
9 6 733
9 7 207
9 8 101
9 10 593
9 11 943
9 12 380
9 13 345
9 14 551
9 15 391
9 16 243
9 17 601
9 18 51
9 19 644
9 20 807
9 21 177
9 22 585
9 23 659
9 24 74
9 25 890
9 26 147
9 27 158
9 28 251
9 29 753
9 30 781
9 31 950
9 32 878
9 33 175
9 34 855
9 35 344
9 36 101
9 37 611
9 38 999
9 39 540
9 40 434
9 41 484
9 42 541
9 43 385
9 44 222
9 45 980
9 46 591
9 47 592
9 48 586
9 49 777
9 50 1069
9 51 472
9 52 991
9 53 663
9 54 276
9 55 429
9 56 530
9 57 822
9 58 618
9 59 598
9 60 938
9 61 683
9 62 653
9 63 569
9 64 591
9 65 536
9 66 654
9 67 61
9 68 451
9 69 769
9 70 561
9 71 437
9 72 752
9 73 989
9 74 977
9 75 604
9 76 113
9 77 967
9 78 214
9 79 441
9 80 830
9 81 554
9 82 754
9 83 569
9 84 916
9 85 474
9 86 758
9 87 634
9 88 505
9 89 942
9 90 688
9 91 696
9 92 771
9 93 322
9 94 696
9 95 580
9 96 116
9 97 389
9 98 876
9 99 615
9 100 207
9 101 349
9 102 70
9 103 712
9 104 683
9 105 400
9 106 628
9 107 136
9 108 521
9 109 513
9 110 441
9 111 440
9 112 453
9 113 799
9 114 434
9 115 1034
9 116 653
9 117 717
9 118 844
9 119 659
9 120 261
9 121 741
9 122 535
9 123 577
9 124 482
9 125 987
9 126 178
9 127 914
9 128 637
9 129 456
9 130 248
9 131 189
9 132 802
9 133 302
9 134 563
9 135 911
9 136 591
9 137 829
9 138 221
9 139 783
9 140 565
9 141 1132
9 142 958
9 143 390
9 144 684
9 145 809
9 146 680
9 147 825
9 148 770
9 149 714
9 150 172
9 151 654
9 152 436
9 153 528
9 154 719
9 155 903
9 156 803
9 157 221
9 158 795
9 159 731
9 160 573
9 161 674
9 162 570
9 163 88
9 164 162
9 165 337
9 166 235
9 167 779
9 168 1092
9 169 1132
9 170 839
9 171 862
9 172 192
9 173 520
9 174 179
9 175 516
9 176 202
9 177 726
9 178 761
9 179 389
9 180 590
9 181 360
9 182 448
9 183 331
9 184 718
9 185 559
9 186 557
9 187 455
9 188 335
9 189 471
9 190 366
9 191 792
9 192 205
9 193 314
9 194 778
9 195 618
9 196 574
9 197 560
9 198 380
9 199 941
9 200 573
10 1 803
10 2 880
10 3 571
10 4 271
10 5 731
10 6 184
10 7 435
10 8 609
10 9 593
10 11 405
10 12 809
10 13 264
10 14 45
10 15 206
10 16 490
10 17 18
10 18 583
10 19 100
10 20 263
10 21 752
10 22 109
10 23 389
10 24 564
10 25 973
10 26 561
10 27 748
10 28 529
10 29 433
10 30 429
10 31 584
10 32 338
10 33 429
10 34 640
10 35 326
10 36 512
10 37 440
10 38 490
10 39 263
10 40 180
10 41 661
10 42 679
10 43 275
10 44 751
10 45 496
10 46 100
10 47 767
10 48 25
10 49 213
10 50 607
10 51 817
10 52 618
10 53 169
10 54 567
10 55 167
10 56 410
10 57 845
10 58 676
10 59 14
10 60 889
10 61 549
10 62 873
10 63 839
10 64 142
10 65 465
10 66 862
10 67 625
10 68 217
10 69 365
10 70 843
10 71 307
10 72 170
10 73 560
10 74 477
10 75 468
10 76 489
10 77 551
10 78 793
10 79 333
10 80 926
10 81 723
10 82 389
10 83 88
10 84 931
10 85 367
10 86 501
10 87 141
10 88 209
10 89 410
10 90 589
10 91 110
10 92 180
10 93 357
10 94 545
10 95 650
10 96 631
10 97 317
10 98 682
10 99 93
10 100 415
10 101 364
10 102 652
10 103 231
10 104 638
10 105 342
10 106 35
10 107 492
10 108 806
10 109 616
10 110 631
10 111 558
10 112 297
10 113 922
10 114 355
10 115 569
10 116 215
10 117 203
10 118 871
10 119 342
10 120 805
10 121 813
10 122 411
10 123 786
10 124 684
10 125 652
10 126 763
10 127 697
10 128 529
10 129 505
10 130 765
10 131 489
10 132 341
10 133 293
10 134 431
10 135 533
10 136 249
10 137 880
10 138 750
10 139 708
10 140 76
10 141 649
10 142 663
10 143 521
10 144 381
10 145 320
10 146 96
10 147 915
10 148 407
10 149 168
10 150 679
10 151 594
10 152 611
10 153 225
10 154 145
10 155 823
10 156 509
10 157 406
10 158 696
10 159 502
10 160 476
10 161 361
10 162 346
10 163 528
10 164 498
10 165 440
10 166 742
10 167 429
10 168 644
10 169 634
10 170 560
10 171 765
10 172 677
10 173 140
10 174 682
10 175 121
10 176 566
10 177 703
10 178 564
10 179 803
10 180 175
