nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
103 723 768 39 264
104 365 645 117 306
105 183 411 377 437
106 839 966 188 118
107 397 95 376 32
108 692 904 320 189
109 380 523 5 154
110 58 604 372 349
111 210 292 397 264
112 753 378 239 12
113 730 645 242 459
114 403 966 290 188
115 603 487 160 10
116 744 227 481 442
117 591 831 493 128
118 902 666 400 383
119 951 267 243 16
120 663 486 188 120
121 31 854 453 376
122 804 428 237 180
123 950 848 407 408
124 333 330 368 263
125 371 391 61 239
126 934 934 463 310
127 35 687 355 53
128 312 118 173 448
129 684 67 12 462
130 84 639 135 171
131 554 828 471 468
132 867 498 464 316
133 11 769 95 216
134 516 963 198 337
135 388 180 231 386
136 801 419 308 35
137 386 606 113 396
138 200 336 215 19
139 454 533 304 434
140 18 178 133 216
141 276 952 25 96
142 112 664 25 231
143 991 424 148 49
144 782 27 30 11
145 843 218 10 17
146 667 398 33 333
147 398 886 484 497
148 896 409 148 78
149 7 412 212 197
150 724 395 266 294
151 944 526 82 426
152 167 331 329 194
153 484 367 321 395
154 19 938 64 476
155 252 38 180 197
156 116 880 192 56
157 342 580 144 68
158 544 686 286 143
159 356 678 469 316
160 713 200 154 478
161 248 732 332 186
162 598 646 310 315
163 618 846 34 457
164 56 625 244 245
165 610 132 154 361
166 373 907 391 87
167 10 540 286 219
168 590 494 133 107
169 907 609 465 196
170 785 511 434 144
171 999 253 244 477
172 391 342 200 387
173 186 288 397 337
174 380 542 30 365
175 318 445 152 183
176 742 567 342 335
177 178 692 220 152
178 213 148 1 254
179 538 621 460 244
180 126 149 350 465
181 754 499 457 240
182 408 764 52 242
183 391 998 310 36
184 611 650 200 274
185 607 748 231 134
186 161 607 270 327
187 1 904 110 321
188 301 187 213 6
189 192 681 157 94
190 82 511 370 309
191 126 824 276 212
192 78 656 143 348
193 869 291 215 496
194 805 407 453 174
195 265 283 239 302
196 908 19 491 47
197 134 316 394 42
198 135 525 289 55
199 314 98 429 488
200 527 274 0 0
endpoint1 endpoint2 weight
1 2 308
1 3 683
1 4 127
1 5 524
1 6 78
1 7 668
1 8 259
1 9 833
1 10 685
1 11 94
1 12 452
1 13 445
1 14 497
1 15 132
1 16 44
1 17 359
1 18 414
1 19 142
1 20 405
1 21 310
1 22 694
1 23 790
1 24 490
1 25 458
1 26 345
1 27 426
1 28 434
1 29 283
1 30 347
1 31 353
1 32 494
1 33 243
1 34 687
1 35 516
1 36 151
1 37 502
1 38 388
1 39 217
1 40 154
1 41 171
1 42 372
1 43 491
1 44 545
1 45 322
1 46 466
1 47 734
1 48 269
1 49 325
1 50 495
1 51 600
1 52 363
1 53 470
1 54 788
1 55 73
1 56 214
1 57 839
1 58 456
1 59 737
1 60 117
1 61 340
1 62 243
1 63 343
1 64 149
1 65 745
1 66 439
1 67 343
1 68 382
1 69 624
1 70 606
1 71 448
1 72 397
1 73 851
1 74 278
1 75 336
1 76 544
1 77 759
1 78 706
1 79 408
1 80 378
1 81 670
1 82 601
1 83 632
1 84 226
1 85 421
1 86 727
1 87 415
1 88 475
1 89 179
1 90 474
1 91 399
1 92 618
1 93 41
1 94 99
1 95 567
1 96 621
1 97 338
1 98 435
1 99 515
1 100 575
1 101 178
1 102 437
1 103 563
1 104 428
1 105 373
1 106 790
1 107 193
1 108 682
1 109 310
1 110 583
1 111 311
1 112 271
1 113 454
1 114 730
1 115 257
1 116 228
1 117 591
1 118 571
1 119 435
1 120 282
1 121 780
1 122 341
1 123 743
1 124 203
1 125 207
1 126 806
1 127 654
1 128 242
1 129 245
1 130 586
1 131 585
1 132 432
1 133 729
1 134 719
1 135 145
1 136 334
1 137 385
1 138 330
1 139 295
1 140 504
1 141 747
1 142 583
1 143 507
1 144 344
1 145 328
1 146 215
1 147 652
1 148 413
1 149 537
1 150 256
1 151 512
1 152 361
1 153 127
1 154 854
1 155 337
1 156 752
1 157 378
1 158 442
1 159 462
1 160 202
1 161 557
1 162 410
1 163 610
1 164 598
1 165 147
1 166 678
1 167 587
1 168 260
1 169 534
1 170 378
1 171 483
1 172 160
1 173 334
1 174 328
1 175 283
1 176 393
1 177 562
1 178 320
1 179 377
1 180 403
1 181 348
1 182 531
1 183 764
1 184 416
1 185 511
1 186 508
1 187 837
1 188 224
1 189 544
1 190 510
1 191 699
1 192 602
1 193 355
1 194 331
1 195 255
1 196 452
1 197 390
1 198 474
1 199 251
1 200 31
2 1 308
2 3 591
2 4 241
2 5 225
2 6 325
2 7 400
2 8 432
2 9 767
2 10 576
2 11 272
2 12 427
2 13 430
2 14 646
2 15 351
2 16 267
2 17 181
2 18 680
2 19 446
2 20 98
2 21 319
2 22 390
2 23 731
2 24 221
2 25 178
2 26 76
2 27 574
2 28 713
2 29 133
2 30 238
2 31 159
2 32 261
2 33 550
2 34 381
2 35 543
2 36 327
2 37 530
2 38 202
2 39 170
2 40 205
2 41 404
2 42 468
2 43 205
2 44 249
2 45 606
2 46 507
2 47 429
2 48 269
2 49 631
2 50 623
2 51 343
2 52 626
2 53 328
2 54 496
2 55 249
2 56 272
2 57 532
2 58 165
2 59 475
2 60 270
2 61 271
2 62 448
2 63 136
2 64 416
2 65 557
2 66 235
2 67 431
2 68 162
2 69 606
2 70 308
2 71 337
2 72 233
2 73 544
2 74 584
2 75 640
2 76 508
2 77 452
2 78 717
2 79 412
2 80 446
2 81 363
2 82 294
2 83 573
2 84 143
2 85 230
2 86 564
2 87 124
2 88 197
2 89 150
2 90 717
2 91 300
2 92 311
2 93 284
2 94 405
2 95 261
2 96 553
2 97 426
2 98 510
2 99 218
2 100 286
2 101 398
2 102 634
2 103 275
2 104 364
2 105 520
2 106 493
2 107 500
2 108 410
2 109 318
2 110 648
2 111 527
2 112 131
2 113 154
2 114 555
2 115 94
2 116 273
2 117 353
2 118 268
2 119 343
2 120 35
2 121 756
2 122 128
2 123 435
2 124 399
2 125 342
2 126 500
2 127 689
2 128 539
2 129 429
2 130 629
2 131 363
2 132 172
2 133 738
2 134 502
2 135 441
2 136 130
2 137 330
2 138 521
2 139 245
2 140 749
2 141 621
2 142 608
2 143 304
2 144 476
2 145 314
2 146 102
2 147 492
2 148 218
2 149 694
2 150 104
2 151 250
2 152 554
2 153 248
2 154 810
2 155 638
2 156 697
2 157 365
2 158 245
2 159 387
2 160 296
2 161 507
2 162 181
2 163 360
2 164 654
2 165 374
2 166 524
2 167 688
2 168 107
2 169 240
2 170 91
2 171 388
2 172 342
2 173 551
2 174 320
2 175 382
2 176 86
2 177 555
2 178 595
2 179 203
2 180 667
2 181 59
2 182 395
2 183 589
2 184 177
2 185 269
2 186 547
2 187 807
2 188 501
2 189 538
2 190 615
2 191 659
2 192 639
2 193 268
2 194 141
2 195 481
2 196 522
2 197 590
2 198 562
2 199 551
2 200 279
3 1 683
3 2 591
3 4 731
3 5 539
3 6 621
3 7 437
3 8 928
3 9 178
3 10 41
3 11 733
3 12 236
3 13 1013
3 14 480
3 15 585
3 16 676
3 17 411
3 18 737
3 19 790
3 20 594
3 21 887
3 22 622
3 23 148
3 24 755
3 25 712
3 26 660
3 27 464
3 28 798
3 29 477
3 30 826
3 31 749
3 32 377
3 33 819
3 34 637
3 35 251
3 36 548
3 37 257
3 38 390
3 39 501
3 40 546
3 41 593
3 42 389
3 43 496
3 44 717
3 45 750
3 46 1077
3 47 643
3 48 832
3 49 859
3 50 435
3 51 402
3 52 702
3 53 264
3 54 576
3 55 620
3 56 809
3 57 725
3 58 514
3 59 433
3 60 748
3 61 355
3 62 553
3 63 726
3 64 830
3 65 228
3 66 815
3 67 977
3 68 434
3 69 154
3 70 742
3 71 258
3 72 823
3 73 760
3 74 877
3 75 852
3 76 158
3 77 707
3 78 239
3 79 286
3 80 1003
3 81 694
3 82 629
3 83 76
3 84 701
3 85 366
3 86 164
3 87 524
3 88 477
3 89 562
3 90 700
3 91 304
3 92 682
3 93 643
3 94 753
3 95 661
3 96 71
3 97 972
3 98 1067
3 99 697
3 100 502
3 101 856
3 102 566
3 103 496
3 104 257
3 105 460
3 106 611
3 107 789
3 108 457
3 109 373
3 110 319
3 111 576
3 112 711
3 113 541
3 114 194
3 115 528
3 116 817
3 117 356
3 118 695
3 119 933
3 120 572
3 121 207
3 122 718
3 123 714
3 124 546
3 125 495
3 126 701
3 127 271
3 128 753
3 129 917
3 130 275
3 131 320
3 132 731
3 133 247
3 134 296
3 135 704
3 136 721
3 137 301
3 138 533
3 139 399
3 140 723
3 141 94
3 142 239
3 143 875
3 144 1002
3 145 888
3 146 637
3 147 163
3 148 803
3 149 510
3 150 679
3 151 785
3 152 541
3 153 558
3 154 230
3 155 830
3 156 122
3 157 306
3 158 357
3 159 224
3 160 820
3 161 136
3 162 424
3 163 382
3 164 303
3 165 825
3 166 142
3 167 399
3 168 514
3 169 718
3 170 654
3 171 979
3 172 548
3 173 582
3 174 356
3 175 430
3 176 588
3 177 185
3 178 720
3 179 389
3 180 727
3 181 635
3 182 200
3 183 203
3 184 433
3 185 389
3 186 271
3 187 239
3 188 684
3 189 192
3 190 389
3 191 120
3 192 265
3 193 856
3 194 731
3 195 585
3 196 1082
3 197 561
3 198 357
3 199 773
3 200 661
4 1 127
4 2 241
4 3 731
4 5 466
4 6 195
4 7 635
4 8 205
4 9 893
4 10 727
4 11 41
4 12 515
4 13 328
4 14 612
4 15 247
4 16 91
4 17 355
4 18 540
4 19 229
4 20 333
4 21 190
4 22 628
4 23 852
4 24 384
4 25 358
4 26 254
4 27 539
4 28 557
4 29 275
4 30 221
4 31 239
4 32 477
4 33 346
4 34 617
4 35 599
4 36 253
4 37 584
4 38 384
4 39 231
4 40 188
4 41 294
4 42 469
4 43 444
4 44 450
4 45 445
4 46 364
4 47 667
4 48 144
4 49 431
4 50 605
4 51 573
4 52 490
4 53 491
4 54 737
4 55 133
4 56 94
4 57 766
4 58 404
4 59 709
4 60 29
4 61 376
4 62 363
4 63 233
4 64 179
4 65 756
4 66 320
4 67 250
4 68 363
4 69 696
4 70 511
4 71 479
4 72 274
4 73 775
4 74 367
4 75 445
4 76 607
4 77 683
4 78 789
4 79 478
4 80 280
4 81 589
4 82 527
4 83 690
4 84 118
4 85 418
4 86 748
4 87 363
4 88 433
4 89 172
4 90 601
4 91 430
4 92 535
4 93 139
4 94 196
4 95 485
4 96 676
4 97 245
4 98 343
4 99 422
4 100 526
4 101 158
4 102 560
4 103 515
4 104 475
4 105 485
4 106 733
4 107 297
4 108 646
4 109 372
4 110 679
4 111 435
4 112 162
4 113 395
4 114 746
4 115 231
4 116 107
4 117 574
4 118 482
4 119 309
4 120 227
4 121 853
4 122 233
4 123 664
4 124 318
4 125 302
4 126 735
4 127 743
4 128 361
4 129 198
4 130 676
4 131 575
4 132 327
4 133 812
4 134 715
4 135 268
4 136 225
4 137 432
4 138 450
4 139 333
4 140 631
4 141 784
4 142 668
4 143 385
4 144 272
4 145 205
4 146 141
4 147 673
4 148 294
4 149 654
4 150 158
4 151 402
4 152 482
4 153 192
4 154 922
4 155 450
4 156 814
4 157 440
4 158 438
4 159 508
4 160 93
4 161 616
4 162 389
4 163 587
4 164 692
4 165 133
4 166 702
4 167 693
4 168 240
4 169 438
4 170 289
4 171 357
4 172 266
4 173 458
4 174 386
4 175 374
4 176 323
4 177 635
4 178 445
4 179 376
4 180 529
4 181 264
4 182 557
4 183 780
4 184 392
4 185 490
4 186 594
4 187 910
4 188 350
4 189 617
4 190 615
4 191 766
4 192 690
4 193 229
4 194 219
4 195 379
4 196 359
4 197 513
4 198 573
4 199 367
4 200 117
5 1 524
5 2 225
5 3 539
5 4 466
5 6 525
5 7 199
5 8 651
5 9 713
5 10 511
5 11 497
5 12 465
5 13 597
5 14 757
5 15 538
5 16 486
5 17 231
5 18 856
5 19 664
5 20 138
5 21 514
5 22 173
5 23 687
5 24 241
5 25 209
5 26 234
5 27 692
5 28 898
5 29 266
5 30 407
5 31 313
5 32 166
5 33 762
5 34 170
5 35 590
5 36 505
5 37 580
5 38 222
5 39 336
5 40 394
5 41 586
5 42 574
5 43 52
5 44 181
5 45 797
5 46 687
5 47 213
5 48 472
5 49 840
5 50 723
5 51 167
5 52 802
5 53 305
5 54 272
5 55 458
5 56 487
5 57 320
5 58 71
5 59 274
5 60 494
5 61 344
5 62 613
5 63 296
5 64 640
5 65 422
5 66 336
5 67 634
5 68 186
5 69 610
5 70 204
5 71 340
5 72 369
5 73 338
5 74 801
5 75 847
5 76 518
5 77 250
5 78 727
5 79 475
5 80 642
5 81 184
5 82 105
5 83 550
5 84 361
5 85 217
5 86 453
5 87 109
5 88 76
5 89 349
5 90 877
5 91 332
5 92 152
5 93 494
5 94 622
5 95 122
5 96 527
5 97 630
5 98 701
5 99 168
5 100 70
5 101 622
5 102 772
5 103 64
5 104 394
5 105 645
5 106 269
5 107 713
5 108 202
5 109 419
5 110 704
5 111 687
5 112 334
5 113 71
5 114 433
5 115 271
5 116 486
5 117 202
5 118 156
5 119 488
5 120 244
5 121 736
5 122 289
5 123 240
5 124 568
5 125 499
5 126 287
5 127 719
5 128 740
5 129 649
5 130 673
5 131 231
5 132 243
5 133 745
5 134 346
5 135 646
5 136 297
5 137 383
5 138 669
5 139 349
5 140 909
5 141 534
5 142 643
5 143 374
5 144 686
5 145 503
5 146 326
5 147 396
5 148 336
5 149 805
5 150 319
5 151 267
5 152 699
5 153 438
5 154 769
5 155 840
5 156 659
5 157 432
5 158 211
5 159 399
5 160 514
5 161 506
5 162 169
5 163 191
5 164 703
5 165 598
5 166 428
5 167 763
5 168 273
5 169 186
5 170 204
5 171 521
5 172 518
5 173 709
5 174 410
5 175 511
5 176 146
5 177 576
5 178 781
5 179 234
5 180 843
5 181 214
5 182 349
5 183 462
5 184 155
5 185 151
5 186 602
5 187 777
5 188 693
5 189 562
5 190 701
5 191 637
5 192 678
5 193 437
5 194 310
5 195 650
5 196 711
5 197 735
5 198 646
5 199 755
5 200 493
6 1 78
6 2 325
6 3 621
6 4 195
6 5 525
6 7 650
6 8 335
6 9 765
6 10 627
6 11 167
6 12 387
6 13 519
6 14 421
6 15 54
6 16 104
6 17 334
6 18 363
6 19 174
6 20 420
6 21 383
6 22 697
6 23 722
6 24 526
6 25 490
6 26 375
6 27 349
6 28 392
6 29 266
6 30 407
6 31 400
6 32 471
6 33 243
6 34 693
6 35 442
6 36 77
6 37 429
6 38 361
6 39 195
6 40 132
6 41 100
6 42 295
6 43 487
6 44 571
6 45 283
6 46 544
6 47 737
6 48 338
6 49 316
6 50 417
6 51 580
6 52 310
6 53 427
6 54 779
6 55 81
6 56 286
6 57 844
6 58 455
6 59 715
6 60 190
6 61 292
6 62 169
6 63 386
6 64 212
6 65 702
6 66 489
6 67 420
6 68 364
6 69 554
6 70 631
6 71 399
6 72 452
6 73 860
6 74 290
6 75 322
6 76 477
6 77 769
6 78 631
6 79 341
6 80 455
6 81 684
6 82 611
6 83 567
6 84 274
6 85 392
6 86 678
6 87 417
6 88 468
6 89 178
6 90 414
6 91 351
6 92 634
6 93 57
6 94 134
6 95 584
6 96 558
6 97 416
6 98 513
6 99 540
6 100 569
6 101 251
6 102 365
6 103 556
6 104 371
6 105 296
6 106 786
6 107 197
6 108 666
6 109 250
6 110 507
6 111 241
6 112 318
6 113 457
6 114 684
6 115 255
6 116 300
6 117 565
6 118 592
6 119 502
6 120 294
6 121 708
6 122 383
6 123 754
6 124 126
6 125 134
6 126 811
6 127 579
6 128 216
6 129 320
6 130 510
6 131 554
6 132 469
6 133 655
6 134 683
6 135 122
6 136 377
6 137 329
6 138 256
6 139 250
6 140 445
6 141 691
6 142 509
6 143 559
6 144 420
6 145 399
6 146 246
6 147 605
6 148 464
6 149 462
6 150 296
6 151 551
6 152 287
6 153 90
6 154 784
6 155 316
6 156 684
6 157 316
6 158 413
6 159 406
6 160 277
6 161 492
6 162 392
6 163 587
6 164 522
6 165 221
6 166 628
6 167 510
6 168 253
6 169 561
6 170 405
6 171 550
6 172 83
6 173 265
6 174 268
6 175 209
6 176 407
6 177 491
6 178 274
6 179 349
6 180 351
6 181 373
6 182 482
6 183 717
6 184 400
6 185 490
6 186 434
6 187 766
6 188 178
6 189 474
6 190 433
6 191 630
6 192 527
6 193 420
6 194 376
6 195 186
6 196 530
6 197 318
6 198 397
6 199 231
6 200 78
7 1 668
7 2 400
7 3 437
7 4 635
7 5 199
7 6 650
7 8 831
7 9 594
7 10 401
7 11 661
7 12 458
7 13 796
7 14 778
7 15 648
7 16 636
7 17 317
7 18 937
7 19 809
7 20 330
7 21 708
7 22 191
7 23 577
7 24 434
7 25 406
7 26 427
7 27 725
7 28 987
7 29 387
7 30 604
7 31 510
7 32 182
7 33 892
7 34 210
7 35 570
7 36 610
7 37 565
7 38 292
7 39 457
7 40 521
7 41 689
7 42 608
7 43 198
7 44 361
7 45 898
7 46 884
7 47 207
7 48 662
7 49 963
7 50 738
7 51 72
7 52 887
7 53 290
7 54 154
7 55 597
7 56 671
7 57 291
7 58 238
7 59 76
7 60 663
7 61 397
7 62 696
7 63 492
7 64 800
7 65 258
7 66 534
7 67 825
7 68 287
7 69 550
7 70 359
7 71 335
7 72 568
7 73 325
7 74 938
7 75 966
7 76 475
7 77 271
7 78 661
7 79 487
7 80 836
7 81 279
7 82 235
7 83 474
7 84 542
7 85 264
7 86 307
7 87 278
7 88 204
7 89 490
7 90 940
7 91 356
7 92 286
7 93 633
7 94 766
7 95 288
7 96 451
7 97 821
7 98 897
7 99 357
7 100 130
7 101 792
7 102 819
7 103 136
7 104 397
7 105 689
7 106 181
7 107 846
7 108 22
7 109 473
7 110 680
7 111 760
7 112 523
7 113 256
7 114 280
7 115 413
7 116 671
7 117 104
7 118 324
7 119 686
7 120 409
7 121 644
7 122 485
7 123 281
7 124 659
7 125 587
7 126 265
7 127 671
7 128 856
7 129 828
7 130 642
7 131 137
7 132 441
7 133 674
7 134 172
7 135 769
7 136 492
7 137 407
7 138 732
7 139 423
7 140 971
7 141 402
7 142 607
7 143 568
7 144 874
7 145 698
7 146 497
7 147 276
7 148 534
7 149 823
7 150 502
7 151 458
7 152 757
7 153 560
7 154 656
7 155 954
7 156 558
7 157 457
7 158 245
7 159 384
7 160 696
7 161 455
7 162 260
7 163 73
7 164 674
7 165 765
7 166 301
7 167 752
7 168 409
7 169 369
7 170 400
7 171 720
7 172 620
7 173 778
7 174 458
7 175 573
7 176 335
7 177 535
7 178 877
7 179 305
7 180 925
7 181 404
7 182 296
7 183 301
7 184 252
7 185 161
7 186 587
7 187 673
7 188 799
7 189 527
7 190 705
7 191 552
7 192 641
7 193 635
7 194 505
7 195 735
7 196 907
7 197 791
7 198 653
7 199 874
7 200 637
8 1 259
8 2 432
8 3 928
8 4 205
8 5 651
8 6 335
8 7 831
8 9 1085
8 10 927
8 11 196
8 12 705
8 13 264
8 14 742
8 15 387
8 16 255
8 17 559
8 18 590
8 19 238
8 20 513
8 21 185
8 22 801
8 23 1043
8 24 515
8 25 503
8 26 421
8 27 674
8 28 586
8 29 479
8 30 298
8 31 368
8 32 679
8 33 340
8 34 787
8 35 774
8 36 409
8 37 760
8 38 588
8 39 433
8 40 383
8 41 416
8 42 630
8 43 636
8 44 596
8 45 484
8 46 240
8 47 838
8 48 197
8 49 413
8 50 745
8 51 771
8 52 551
8 53 694
8 54 921
8 55 310
8 56 165
8 57 931
8 58 596
8 59 906
8 60 183
8 61 576
8 62 488
8 63 374
8 64 149
8 65 960
8 66 418
8 67 118
8 68 566
8 69 881
8 70 653
8 71 681
8 72 362
8 73 934
8 74 326
8 75 433
8 76 797
8 77 845
8 78 964
8 79 663
8 80 155
8 81 747
8 82 696
8 83 883
8 84 291
8 85 622
8 86 952
8 87 555
8 88 628
8 89 375
8 90 669
8 91 632
8 92 693
8 93 294
8 94 241
8 95 646
8 96 871
8 97 116
8 98 194
8 99 572
8 100 715
8 101 88
8 102 667
8 103 705
8 104 672
8 105 625
8 106 913
8 107 307
8 108 841
8 109 561
8 110 841
8 111 543
8 112 319
8 113 582
8 114 951
8 115 435
8 116 169
8 117 775
8 118 635
8 119 322
8 120 424
8 121 1037
8 122 379
8 123 823
8 124 455
8 125 466
8 126 901
8 127 913
8 128 394
8 129 19
8 130 845
8 131 779
8 132 465
8 133 988
8 134 919
8 135 335
8 136 369
8 137 628
8 138 571
8 139 531
8 140 694
8 141 985
8 142 842
8 143 462
8 144 89
8 145 209
8 146 336
8 147 877
8 148 396
8 149 778
8 150 332
8 151 522
8 152 598
8 153 374
8 154 1110
8 155 451
8 156 1005
8 157 630
8 158 642
8 159 705
8 160 137
8 161 808
8 162 592
8 163 787
8 164 856
8 165 115
8 166 905
8 167 840
8 168 445
8 169 583
8 170 455
8 171 353
8 172 418
8 173 563
8 174 577
8 175 541
8 176 505
8 177 818
8 178 497
8 179 581
8 180 583
8 181 439
8 182 760
8 183 985
8 184 594
8 185 691
8 186 767
8 187 1095
8 188 420
8 189 801
8 190 765
8 191 954
8 192 861
8 193 282
8 194 359
8 195 489
8 196 211
8 197 622
8 198 731
8 199 390
8 200 274
9 1 833
9 2 767
9 3 178
9 4 893
9 5 713
9 6 765
9 7 594
9 8 1085
9 10 203
9 11 891
9 12 381
9 13 1185
9 14 532
9 15 723
9 16 831
9 17 587
9 18 816
9 19 928
9 20 771
9 21 1056
9 22 783
9 23 45
9 24 932
9 25 889
9 26 836
9 27 540
9 28 877
9 29 649
9 30 1001
9 31 925
9 32 553
9 33 940
9 34 800
9 35 341
9 36 690
9 37 352
9 38 566
9 39 667
9 40 706
9 41 721
9 42 498
9 43 671
9 44 892
9 45 849
9 46 1246
9 47 800
9 48 1001
9 49 969
9 50 492
9 51 568
9 52 789
9 53 441
9 54 719
9 55 776
9 56 975
9 57 874
9 58 690
9 59 576
9 60 908
9 61 521
9 62 670
9 63 902
9 64 976
9 65 351
9 66 992
9 67 1142
9 68 610
9 69 219
9 70 915
9 71 431
9 72 999
9 73 910
9 74 998
9 75 958
9 76 289
9 77 864
9 78 210
9 79 425
9 80 1169
9 81 861
9 82 799
9 83 203
9 84 872
9 85 543
9 86 291
9 87 702
9 88 653
9 89 728
9 90 762
9 91 474
9 92 853
9 93 794
9 94 894
9 95 834
9 96 218
9 97 1137
9 98 1233
9 99 873
9 100 672
9 101 1009
9 102 634
9 103 667
9 104 420
9 105 554
9 106 757
9 107 916
9 108 612
9 109 525
9 110 352
9 111 676
9 112 885
9 113 718
9 114 321
9 115 700
9 116 984
9 117 523
9 118 869
9 119 1108
9 120 746
9 121 114
9 122 894
9 123 874
9 124 674
9 125 634
9 126 852
9 127 273
9 128 868
9 129 1073
9 130 317
9 131 488
9 132 908
9 133 200
9 134 434
9 135 833
9 136 897
9 137 463
9 138 630
9 139 562
9 140 780
9 141 194
9 142 293
9 143 1052
9 144 1162
9 145 1059
9 146 808
9 147 323
9 148 980
9 149 549
9 150 852
9 151 962
9 152 630
9 153 712
9 154 67
9 155 933
9 156 82
9 157 456
9 158 534
9 159 389
9 160 984
9 161 278
9 162 601
9 163 546
9 164 332
9 165 978
9 166 294
9 167 422
9 168 686
9 169 894
9 170 831
9 171 1155
9 172 687
9 173 675
9 174 509
9 175 562
9 176 765
9 177 280
9 178 818
9 179 565
9 180 808
9 181 812
9 182 377
9 183 311
9 184 610
9 185 564
9 186 357
9 187 97
9 188 799
9 189 295
9 190 445
9 191 138
9 192 300
9 193 1029
9 194 907
9 195 697
9 196 1248
9 197 642
9 198 434
9 199 888
9 200 813
10 1 685
10 2 576
10 3 41
10 4 727
10 5 511
10 6 627
10 7 401
10 8 927
10 9 203
10 11 731
10 12 248
10 13 1001
10 14 511
10 15 593
10 16 676
10 17 397
10 18 762
10 19 798
10 20 572
10 21 877
10 22 587
10 23 179
10 24 731
10 25 689
10 26 642
10 27 490
10 28 821
10 29 466
10 30 812
10 31 732
10 32 351
10 33 832
10 34 603
10 35 279
10 36 556
10 37 284
10 38 374
10 39 496
10 40 545
10 41 605
10 42 409
10 43 469
10 44 690
10 45 769
10 46 1068
10 47 607
10 48 822
10 49 876
10 50 466
10 51 368
10 52 724
10 53 249
10 54 537
10 55 621
10 56 802
10 57 687
10 58 489
10 59 394
10 60 745
10 61 352
10 62 569
10 63 710
10 64 833
10 65 188
10 66 796
10 67 971
10 68 416
10 69 191
10 70 713
10 71 249
10 72 806
10 73 723
10 74 889
10 75 870
10 76 179
10 77 671
10 78 279
10 79 299
10 80 995
10 81 662
10 82 598
10 83 109
10 84 691
10 85 348
10 86 124
10 87 502
10 88 451
10 89 556
10 90 728
10 91 297
10 92 651
10 93 645
10 94 760
10 95 631
10 96 97
10 97 966
10 98 1060
10 99 671
10 100 471
10 101 857
10 102 593
10 103 465
10 104 258
10 105 483
10 106 572
10 107 800
10 108 420
10 109 378
10 110 354
10 111 597
10 112 699
10 113 517
10 114 154
10 115 518
10 116 810
10 117 323
10 118 667
10 119 918
10 120 558
10 121 244
10 122 701
10 123 679
10 124 559
10 125 504
10 126 663
10 127 310
10 128 768
10 129 916
10 130 311
10 131 287
10 132 709
10 133 287
10 134 256
10 135 715
10 136 705
10 137 302
10 138 554
10 139 396
10 140 752
10 141 68
10 142 274
10 143 854
10 144 998
10 145 878
10 146 627
10 147 126
10 148 785
10 149 543
10 150 666
10 151 762
10 152 565
10 153 560
10 154 260
10 155 848
10 156 158
10 157 313
10 158 337
10 159 224
10 160 815
10 161 156
10 162 404
10 163 348
10 164 339
10 165 825
10 166 103
10 167 434
10 168 504
10 169 692
10 170 635
10 171 963
10 172 556
10 173 604
10 174 360
10 175 443
10 176 567
10 177 216
10 178 740
10 179 375
10 180 751
10 181 617
10 182 182
10 183 164
10 184 412
10 185 362
