nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
175 69 686 62 8
176 900 966 64 2
177 43 642 24 5
178 181 337 40 4
179 800 0 11 1
180 255 775 56 9
181 800 41 89 8
182 408 583 12 7
183 885 950 88 8
184 507 744 40 1
185 620 117 97 5
186 127 188 47 4
187 415 237 36 7
188 94 553 63 4
189 928 736 74 1
190 307 997 85 5
191 422 208 8 1
192 316 817 48 2
193 850 849 7 7
194 154 3 37 7
195 850 410 29 2
196 130 650 47 10
197 803 538 99 10
198 585 688 26 8
199 841 92 27 7
200 432 813 0 0
endpoint1 endpoint2 weight
1 2 46
1 3 651
1 4 89
1 5 765
1 6 814
1 7 520
1 8 562
1 9 50
1 10 136
1 11 742
1 12 241
1 13 533
1 14 535
1 15 741
1 16 100
1 17 904
1 18 785
1 19 703
1 20 843
1 21 641
1 22 441
1 23 918
1 24 130
1 25 540
1 26 464
1 27 868
1 28 93
1 29 567
1 30 657
1 31 32
1 32 848
1 33 387
1 34 641
1 35 676
1 36 417
1 37 824
1 38 264
1 39 605
1 40 381
1 41 552
1 42 91
1 43 762
1 44 902
1 45 619
1 46 365
1 47 411
1 48 558
1 49 889
1 50 371
1 51 474
1 52 300
1 53 827
1 54 775
1 55 860
1 56 306
1 57 315
1 58 461
1 59 717
1 60 329
1 61 103
1 62 776
1 63 246
1 64 488
1 65 239
1 66 280
1 67 704
1 68 559
1 69 621
1 70 247
1 71 868
1 72 471
1 73 620
1 74 374
1 75 360
1 76 457
1 77 472
1 78 380
1 79 116
1 80 704
1 81 394
1 82 260
1 83 451
1 84 731
1 85 706
1 86 214
1 87 571
1 88 521
1 89 312
1 90 219
1 91 593
1 92 646
1 93 224
1 94 246
1 95 224
1 96 352
1 97 737
1 98 357
1 99 523
1 100 812
1 101 403
1 102 430
1 103 997
1 104 945
1 105 770
1 106 293
1 107 190
1 108 429
1 109 627
1 110 435
1 111 402
1 112 762
1 113 625
1 114 784
1 115 494
1 116 735
1 117 364
1 118 502
1 119 766
1 120 739
1 121 350
1 122 402
1 123 350
1 124 777
1 125 723
1 126 647
1 127 691
1 128 605
1 129 680
1 130 455
1 131 619
1 132 591
1 133 279
1 134 162
1 135 524
1 136 880
1 137 59
1 138 229
1 139 101
1 140 452
1 141 513
1 142 408
1 143 389
1 144 713
1 145 509
1 146 716
1 147 200
1 148 189
1 149 233
1 150 159
1 151 595
1 152 200
1 153 412
1 154 772
1 155 351
1 156 654
1 157 664
1 158 274
1 159 389
1 160 319
1 161 79
1 162 640
1 163 278
1 164 629
1 165 126
1 166 470
1 167 100
1 168 680
1 169 250
1 170 245
1 171 825
1 172 494
1 173 106
1 174 211
1 175 827
1 176 548
1 177 839
1 178 677
1 179 425
1 180 695
1 181 384
1 182 473
1 183 531
1 184 473
1 185 383
1 186 762
1 187 475
1 188 770
1 189 325
1 190 793
1 191 480
1 192 667
1 193 429
1 194 814
1 195 12
1 196 758
1 197 127
1 198 378
1 199 330
1 200 575
2 1 46
2 3 607
2 4 120
2 5 748
2 6 776
2 7 490
2 8 590
2 9 84
2 10 124
2 11 702
2 12 223
2 13 503
2 14 520
2 15 696
2 16 116
2 17 859
2 18 740
2 19 690
2 20 797
2 21 596
2 22 440
2 23 896
2 24 165
2 25 495
2 26 464
2 27 834
2 28 47
2 29 522
2 30 616
2 31 62
2 32 822
2 33 342
2 34 630
2 35 638
2 36 448
2 37 781
2 38 245
2 39 560
2 40 370
2 41 516
2 42 101
2 43 718
2 44 875
2 45 574
2 46 331
2 47 416
2 48 513
2 49 858
2 50 342
2 51 475
2 52 304
2 53 804
2 54 751
2 55 814
2 56 332
2 57 321
2 58 427
2 59 677
2 60 340
2 61 80
2 62 750
2 63 217
2 64 461
2 65 194
2 66 234
2 67 660
2 68 532
2 69 585
2 70 276
2 71 823
2 72 427
2 73 575
2 74 400
2 75 351
2 76 442
2 77 431
2 78 339
2 79 149
2 80 668
2 81 391
2 82 258
2 83 423
2 84 686
2 85 660
2 86 206
2 87 530
2 88 547
2 89 269
2 90 211
2 91 559
2 92 624
2 93 182
2 94 283
2 95 192
2 96 334
2 97 714
2 98 339
2 99 482
2 100 767
2 101 358
2 102 427
2 103 972
2 104 922
2 105 742
2 106 256
2 107 157
2 108 425
2 109 622
2 110 399
2 111 359
2 112 717
2 113 582
2 114 752
2 115 462
2 116 691
2 117 379
2 118 457
2 119 727
2 120 703
2 121 343
2 122 360
2 123 351
2 124 752
2 125 711
2 126 628
2 127 675
2 128 570
2 129 653
2 130 423
2 131 598
2 132 553
2 133 309
2 134 117
2 135 514
2 136 835
2 137 103
2 138 237
2 139 138
2 140 407
2 141 498
2 142 364
2 143 390
2 144 669
2 145 498
2 146 697
2 147 239
2 148 158
2 149 196
2 150 204
2 151 599
2 152 186
2 153 391
2 154 739
2 155 319
2 156 610
2 157 644
2 158 230
2 159 380
2 160 285
2 161 99
2 162 623
2 163 280
2 164 618
2 165 171
2 166 441
2 167 93
2 168 643
2 169 271
2 170 202
2 171 804
2 172 504
2 173 70
2 174 169
2 175 793
2 176 570
2 177 804
2 178 633
2 179 405
2 180 668
2 181 364
2 182 441
2 183 552
2 184 456
2 185 345
2 186 717
2 187 429
2 188 732
2 189 353
2 190 778
2 191 435
2 192 644
2 193 447
2 194 769
2 195 41
2 196 724
2 197 135
2 198 363
2 199 314
2 200 557
3 1 651
3 2 607
3 4 684
3 5 634
3 6 283
3 7 341
3 8 1004
3 9 688
3 10 644
3 11 187
3 12 517
3 13 340
3 14 546
3 15 117
3 16 697
3 17 329
3 18 159
3 19 655
3 20 296
3 21 207
3 22 854
3 23 651
3 24 765
3 25 236
3 26 676
3 27 386
3 28 562
3 29 137
3 30 109
3 31 653
3 32 539
3 33 331
3 34 633
3 35 203
3 36 916
3 37 175
3 38 638
3 39 224
3 40 738
3 41 230
3 42 678
3 43 336
3 44 559
3 45 80
3 46 526
3 47 702
3 48 151
3 49 470
3 50 390
3 51 693
3 52 648
3 53 579
3 54 522
3 55 285
3 56 795
3 57 806
3 58 299
3 59 165
3 60 709
3 61 567
3 62 500
3 63 460
3 64 397
3 65 443
3 66 388
3 67 53
3 68 393
3 69 246
3 70 771
3 71 255
3 72 181
3 73 209
3 74 844
3 75 567
3 76 522
3 77 410
3 78 418
3 79 747
3 80 267
3 81 627
3 82 729
3 83 387
3 84 278
3 85 215
3 86 574
3 87 144
3 88 956
3 89 415
3 90 573
3 91 279
3 92 496
3 93 481
3 94 819
3 95 461
3 96 498
3 97 524
3 98 674
3 99 412
3 100 291
3 101 339
3 102 639
3 103 650
3 104 646
3 105 466
3 106 382
3 107 556
3 108 629
3 109 703
3 110 292
3 111 249
3 112 275
3 113 30
3 114 395
3 115 332
3 116 104
3 117 749
3 118 266
3 119 200
3 120 297
3 121 581
3 122 255
3 123 798
3 124 513
3 125 678
3 126 544
3 127 587
3 128 260
3 129 420
3 130 565
3 131 488
3 132 198
3 133 807
3 134 492
3 135 603
3 136 251
3 137 703
3 138 758
3 139 711
3 140 215
3 141 539
3 142 326
3 143 657
3 144 66
3 145 576
3 146 566
3 147 799
3 148 568
3 149 437
3 150 794
3 151 788
3 152 547
3 153 666
3 154 358
3 155 381
3 156 341
3 157 520
3 158 378
3 159 568
3 160 521
3 161 691
3 162 557
3 163 757
3 164 637
3 165 776
3 166 372
3 167 597
3 168 236
3 169 732
3 170 406
3 171 609
3 172 791
3 173 580
3 174 440
3 175 376
3 176 936
3 177 347
3 178 26
3 179 683
3 180 441
3 181 663
3 182 318
3 183 915
3 184 506
3 185 468
3 186 170
3 187 231
3 188 244
3 189 825
3 190 668
3 191 251
3 192 493
3 193 822
3 194 339
3 195 648
3 196 323
3 197 629
3 198 516
3 199 680
3 200 527
4 1 89
4 2 120
4 3 684
4 5 719
4 6 819
4 7 508
4 8 474
4 9 120
4 10 223
4 11 755
4 12 214
4 13 521
4 14 489
4 15 782
4 16 176
4 17 957
4 18 826
4 19 650
4 20 897
4 21 698
4 22 520
4 23 882
4 24 171
4 25 599
4 26 395
4 27 864
4 28 159
4 29 615
4 30 676
4 31 60
4 32 821
4 33 451
4 34 588
4 35 683
4 36 330
4 37 854
4 38 352
4 39 664
4 40 467
4 41 557
4 42 173
4 43 827
4 44 876
4 45 661
4 46 451
4 47 336
4 48 607
4 49 874
4 50 361
4 51 403
4 52 230
4 53 792
4 54 745
4 55 911
4 56 218
4 57 390
4 58 461
4 59 731
4 60 249
4 61 119
4 62 748
4 63 242
4 64 467
4 65 305
4 66 337
4 67 736
4 68 537
4 69 621
4 70 159
4 71 914
4 72 505
4 73 677
4 74 285
4 75 308
4 76 414
4 77 549
4 78 456
4 79 166
4 80 704
4 81 331
4 82 343
4 83 433
4 84 792
4 85 761
4 86 169
4 87 589
4 88 432
4 89 384
4 90 173
4 91 589
4 92 612
4 93 299
4 94 164
4 95 230
4 96 316
4 97 704
4 98 445
4 99 600
4 100 869
4 101 469
4 102 366
4 103 968
4 104 912
4 105 746
4 106 308
4 107 275
4 108 367
4 109 564
4 110 440
4 111 438
4 112 821
4 113 657
4 114 770
4 115 484
4 116 775
4 117 281
4 118 564
4 119 780
4 120 736
4 121 295
4 122 430
4 123 429
4 124 748
4 125 669
4 126 606
4 127 647
4 128 604
4 129 658
4 130 541
4 131 585
4 132 599
4 133 191
4 134 217
4 135 469
4 136 922
4 137 63
4 138 304
4 139 28
4 140 498
4 141 468
4 142 473
4 143 320
4 144 748
4 145 458
4 146 676
4 147 124
4 148 276
4 149 249
4 150 112
4 151 521
4 152 170
4 153 501
4 154 763
4 155 347
4 156 723
4 157 628
4 158 314
4 159 337
4 160 404
4 161 154
4 162 597
4 163 358
4 164 575
4 165 123
4 166 454
4 167 88
4 168 683
4 169 163
4 170 288
4 171 786
4 172 413
4 173 189
4 174 251
4 175 820
4 176 460
4 177 837
4 178 709
4 179 513
4 180 670
4 181 473
4 182 468
4 183 443
4 184 433
4 185 464
4 186 809
4 187 529
4 188 777
4 189 236
4 190 745
4 191 539
4 192 634
4 193 342
4 194 876
4 195 100
4 196 753
4 197 73
4 198 337
4 199 417
4 200 533
5 1 765
5 2 748
5 3 634
5 4 719
5 6 467
5 7 337
5 8 678
5 9 814
5 10 863
5 11 504
5 12 526
5 13 330
5 14 231
5 15 737
5 16 861
5 17 943
5 18 767
5 19 92
5 20 923
5 21 821
5 22 1176
5 23 188
5 24 886
5 25 794
5 26 366
5 27 409
5 28 732
5 29 713
5 30 530
5 31 741
5 32 202
5 33 765
5 34 145
5 35 442
5 36 692
5 37 688
5 38 949
5 39 821
5 40 1083
5 41 423
5 42 848
5 43 965
5 44 250
5 45 693
5 46 936
5 47 439
5 48 721
5 49 333
5 50 437
5 51 370
5 52 505
5 53 131
5 54 145
5 55 904
5 56 636
5 57 1066
5 58 419
5 59 506
5 60 524
5 61 669
5 62 171
5 63 543
5 64 320
5 65 745
5 66 707
5 67 645
5 68 272
5 69 389
5 70 666
5 71 853
5 72 602
5 73 815
5 74 633
5 75 411
5 76 308
5 77 908
5 78 852
5 79 876
5 80 388
5 81 403
5 82 997
5 83 358
5 84 907
5 85 845
5 86 554
5 87 504
5 88 644
5 89 792
5 90 549
5 91 360
5 92 151
5 93 781
5 94 733
5 95 573
5 96 415
5 97 117
5 98 1032
5 99 939
5 100 923
5 101 789
5 102 374
5 103 302
5 104 230
5 105 205
5 106 552
5 107 834
5 108 369
5 109 221
5 110 454
5 111 607
5 112 908
5 113 613
5 114 300
5 115 363
5 116 721
5 117 529
5 118 796
5 119 514
5 120 377
5 121 426
5 122 569
5 123 1090
5 124 157
5 125 94
5 126 124
5 127 75
5 128 376
5 129 216
5 130 1019
5 131 171
5 132 440
5 133 681
5 134 702
5 135 257
5 136 830
5 137 778
5 138 985
5 139 738
5 140 673
5 141 252
5 142 780
5 143 426
5 144 676
5 145 263
5 146 71
5 147 755
5 148 844
5 149 587
5 150 804
5 151 346
5 152 566
5 153 1062
5 154 334
5 155 468
5 156 941
5 157 125
5 158 637
5 159 383
5 160 900
5 161 842
5 162 127
5 163 1022
5 164 162
5 165 840
5 166 352
5 167 666
5 168 409
5 169 620
5 170 652
5 171 98
5 172 449
5 173 783
5 174 650
5 175 368
5 176 589
5 177 419
5 178 639
5 179 1079
5 180 196
5 181 1043
5 182 391
5 183 574
5 184 293
5 185 900
5 186 796
5 187 733
5 188 464
5 189 657
5 190 36
5 191 762
5 192 146
5 193 550
5 194 972
5 195 771
5 196 362
5 197 649
5 198 387
5 199 1019
5 200 192
6 1 814
6 2 776
6 3 283
6 4 819
6 5 467
6 7 330
6 8 1015
6 9 859
6 10 846
6 11 98
6 12 614
6 13 319
6 14 490
6 15 336
6 16 883
6 17 510
6 18 349
6 19 522
6 20 509
6 21 486
6 22 1100
6 23 415
6 24 941
6 25 516
6 26 661
6 27 106
6 28 737
6 29 416
6 30 193
6 31 806
6 32 307
6 33 581
6 34 529
6 35 139
6 36 966
6 37 241
6 38 871
6 39 506
6 40 986
6 41 263
6 42 865
6 43 595
6 44 307
6 45 362
6 46 784
6 47 712
6 48 429
6 49 202
6 50 463
6 51 675
6 52 702
6 53 368
6 54 326
6 55 480
6 56 861
6 57 1032
6 58 359
6 59 123
6 60 755
6 61 715
6 62 299
6 63 578
6 64 388
6 65 656
6 66 601
6 67 258
6 68 336
6 69 200
6 70 858
6 71 416
6 72 393
6 73 491
6 74 894
6 75 598
6 76 509
6 77 684
6 78 676
6 79 924
6 80 123
6 81 640
6 82 954
6 83 407
6 84 540
6 85 479
6 86 670
6 87 258
6 88 971
6 89 654
6 90 667
6 91 237
6 92 375
6 93 698
6 94 919
6 95 593
6 96 544
6 97 351
6 98 924
6 99 692
6 100 522
6 101 596
6 102 637
6 103 385
6 104 398
6 105 263
6 106 522
6 107 773
6 108 626
6 109 616
6 110 381
6 111 449
6 112 526
6 113 283
6 114 169
6 115 345
6 116 321
6 117 785
6 118 541
6 119 84
6 120 104
6 121 615
6 122 431
6 123 1033
6 124 314
6 125 540
6 126 426
6 127 450
6 128 219
6 129 273
6 130 835
6 131 383
6 132 224
6 133 889
6 134 674
6 135 554
6 136 386
6 137 856
6 138 971
6 139 846
6 140 458
6 141 495
6 142 583
6 143 674
6 144 285
6 145 534
6 146 411
6 147 914
6 148 785
6 149 582
6 150 929
6 151 730
6 152 655
6 153 925
6 154 134
6 155 473
6 156 620
6 157 390
6 158 561
6 159 585
6 160 769
6 161 872
6 162 444
6 163 982
6 164 539
6 165 931
6 166 385
6 167 735
6 168 138
6 169 811
6 170 589
6 171 406
6 172 778
6 173 770
6 174 614
6 175 114
6 176 934
6 177 69
6 178 270
6 179 943
6 180 285
6 181 918
6 182 356
6 183 914
6 184 485
6 185 729
6 186 394
6 187 495
6 188 47
6 189 890
6 190 494
6 191 520
6 192 359
6 193 844
6 194 580
6 195 814
6 196 109
6 197 751
6 198 545
6 199 924
6 200 449
7 1 520
7 2 490
7 3 341
7 4 508
7 5 337
7 6 330
7 8 698
7 9 569
7 10 585
7 11 294
7 12 295
7 13 13
7 14 206
7 15 456
7 16 604
7 17 669
7 18 495
7 19 331
7 20 635
7 21 501
7 22 880
7 23 431
7 24 649
7 25 462
7 26 350
7 27 358
7 28 460
7 29 389
7 30 261
7 31 506
7 32 341
7 33 430
7 34 299
7 35 212
7 36 638
7 37 456
7 38 647
7 39 494
7 40 778
7 41 113
7 42 588
7 43 651
7 44 391
7 45 382
7 46 610
7 47 391
7 48 394
7 49 369
7 50 149
7 51 366
7 52 373
7 53 340
7 54 280
7 55 626
7 56 532
7 57 786
7 58 85
7 59 279
7 60 426
7 61 417
7 62 273
7 63 275
7 64 63
7 65 431
7 66 385
7 67 370
7 68 65
7 69 137
7 70 530
7 71 590
7 72 268
7 73 491
7 74 565
7 75 269
7 76 192
7 77 572
7 78 521
7 79 635
7 80 208
7 81 316
7 82 711
7 83 79
7 84 594
7 85 535
7 86 348
7 87 197
7 88 651
7 89 465
7 90 345
7 91 94
7 92 186
7 93 471
7 94 593
7 95 298
7 96 215
7 97 255
7 98 722
7 99 603
7 100 627
7 101 454
7 102 319
7 103 489
7 104 448
7 105 258
7 106 247
7 107 534
7 108 308
7 109 363
7 110 121
7 111 271
7 112 602
7 113 314
7 114 264
7 115 30
7 116 441
7 117 458
7 118 461
7 119 317
7 120 235
7 121 287
7 122 234
7 123 800
7 124 278
7 125 355
7 126 224
7 127 273
7 128 115
7 129 170
7 130 689
7 131 168
7 132 152
7 133 560
7 134 410
7 135 264
7 136 578
7 137 553
7 138 712
7 139 533
7 140 337
7 141 200
7 142 444
7 143 350
7 144 398
7 145 238
7 146 268
7 147 591
7 148 546
7 149 299
7 150 615
7 151 449
7 152 339
7 153 743
7 154 256
7 155 172
7 156 612
7 157 212
7 158 321
7 159 259
7 160 579
7 161 589
7 162 232
7 163 738
7 164 300
7 165 626
7 166 56
7 167 430
7 168 197
7 169 483
7 170 342
7 171 352
7 172 468
7 173 504
7 174 351
7 175 313
7 176 621
7 177 335
7 178 355
7 179 761
7 180 188
7 181 727
7 182 58
7 183 600
7 184 172
7 185 570
7 186 510
7 187 397
7 188 294
7 189 561
7 190 372
7 191 427
7 192 195
7 193 521
7 194 668
7 195 523
7 196 248
7 197 437
7 198 216
7 199 712
7 200 190
8 1 562
8 2 590
8 3 1004
8 4 474
8 5 678
8 6 1015
8 7 698
8 9 584
8 10 695
8 11 991
8 12 509
8 13 706
8 14 531
8 15 1119
8 16 636
8 17 1322
8 18 1162
8 19 587
8 20 1273
8 21 1091
8 22 963
8 23 864
8 24 596
8 25 1006
8 26 355
8 27 1010
8 28 620
8 29 987
8 30 949
8 31 533
8 32 862
8 33 878
8 34 540
8 35 909
8 36 152
8 37 1147
8 38 824
8 39 1064
8 40 931
8 41 800
8 42 639
8 43 1236
8 44 918
8 45 1013
8 46 920
8 47 308
8 48 984
8 49 971
8 50 614
8 51 342
8 52 363
8 53 801
8 54 785
8 55 1276
8 56 259
8 57 830
8 58 710
8 59 976
8 60 301
8 61 552
8 62 803
8 63 574
8 64 635
8 65 751
8 66 763
8 67 1046
8 68 679
8 69 833
8 70 316
8 71 1258
8 72 853
8 73 1073
8 74 191
8 75 439
8 76 509
8 77 1000
8 78 909
8 79 603
8 80 895
8 81 383
8 82 801
8 83 629
8 84 1191
8 85 1146
8 86 462
8 87 870
8 88 49
8 89 832
8 90 460
8 91 790
8 92 667
8 93 756
8 94 330
8 95 588
8 96 506
8 97 738
8 98 915
8 99 1050
8 100 1253
8 101 901
8 102 380
8 103 979
8 104 907
8 105 822
8 106 652
8 107 746
8 108 391
8 109 458
8 110 713
8 111 801
8 112 1213
8 113 974
8 114 893
8 115 693
8 116 1107
8 117 258
8 118 979
8 119 1014
8 120 912
8 121 424
8 122 773
8 123 877
8 124 794
8 125 588
8 126 626
8 127 635
8 128 811
8 129 761
8 130 1013
8 131 649
8 132 844
8 133 285
8 134 659
8 135 469
8 136 1254
8 137 520
8 138 750
8 139 465
8 140 879
8 141 523
8 142 901
8 143 351
8 144 1069
8 145 485
8 146 681
8 147 382
8 148 748
8 149 620
8 150 452
8 151 333
8 152 496
8 153 973
8 154 907
8 155 626
8 156 1149
8 157 665
8 158 710
8 159 442
8 160 873
8 161 616
8 162 608
8 163 810
8 164 525
8 165 520
8 166 649
8 167 517
8 168 891
8 169 324
8 170 696
8 171 774
8 172 240
8 173 660
8 174 663
8 175 962
8 176 89
8 177 1000
8 178 1024
8 179 985
8 180 759
8 181 945
8 182 696
8 183 106
8 184 531
8 185 926
8 186 1162
8 187 928
8 188 986
8 189 238
8 190 683
8 191 947
8 192 690
8 193 182
8 194 1275
8 195 574
8 196 916
8 197 467
8 198 491
8 199 887
8 200 578
9 1 50
9 2 84
9 3 688
9 4 120
9 5 814
9 6 859
9 7 569
9 8 584
9 10 114
9 11 785
9 12 291
9 13 582
9 14 585
9 15 774
9 16 57
9 17 930
9 18 817
9 19 752
9 20 867
9 21 666
9 22 400
9 23 968
9 24 82
9 25 563
9 26 508
9 27 916
9 28 127
9 29 598
9 30 699
9 31 75
9 32 898
9 33 409
9 34 690
9 35 721
9 36 435
9 37 861
9 38 243
9 39 628
9 40 350
9 41 598
9 42 56
9 43 780
9 44 952
9 45 651
9 46 362
9 47 453
9 48 588
9 49 938
9 50 420
9 51 518
9 52 344
9 53 877
9 54 825
9 55 886
9 56 333
9 57 272
9 58 509
9 59 760
9 60 368
9 61 153
9 62 826
9 63 295
9 64 538
9 65 262
9 66 308
9 67 740
9 68 609
9 69 667
9 70 272
9 71 898
9 72 508
9 73 644
9 74 398
9 75 409
9 76 507
9 77 481
9 78 391
9 79 67
9 80 750
9 81 440
9 82 224
9 83 501
9 84 752
9 85 730
9 86 262
9 87 613
9 88 544
9 89 329
9 90 267
9 91 641
9 92 696
9 93 240
9 94 258
9 95 272
9 96 402
9 97 787
9 98 333
9 99 531
9 100 836
9 101 422
9 102 476
9 103 1047
9 104 995
9 105 819
9 106 338
9 107 191
9 108 475
9 109 674
9 110 481
9 111 440
9 112 785
9 113 662
9 114 832
9 115 542
9 116 769
9 117 400
9 118 524
9 119 810
9 120 786
9 121 398
9 122 442
9 123 310
9 124 827
9 125 771
9 126 697
9 127 741
9 128 652
9 129 730
9 130 447
9 131 669
9 132 636
9 133 299
9 134 196
9 135 572
9 136 912
9 137 64
9 138 186
9 139 121
9 140 484
9 141 563
9 142 429
9 143 433
9 144 748
9 145 558
9 146 766
9 147 208
9 148 187
9 149 279
9 150 153
9 151 637
9 152 250
9 153 391
9 154 820
9 155 399
9 156 669
9 157 714
9 158 312
9 159 438
9 160 317
9 161 35
9 162 690
9 163 239
9 164 678
9 165 101
9 166 519
9 167 149
9 168 725
9 169 282
9 170 283
9 171 875
9 172 532
9 173 119
9 174 251
9 175 875
9 176 576
9 177 886
9 178 714
9 179 402
9 180 744
9 181 362
9 182 521
9 183 560
9 184 523
9 185 387
9 186 792
9 187 502
9 188 815
9 189 347
9 190 843
9 191 505
9 192 717
9 193 460
9 194 834
9 195 47
9 196 805
9 197 172
9 198 428
9 199 304
9 200 625
10 1 136
10 2 124
10 3 644
10 4 223
10 5 863
10 6 846
10 7 585
10 8 695
10 9 114
10 11 764
10 12 340
10 13 598
10 14 637
10 15 718
10 16 75
10 17 856
10 18 759
10 19 809
10 20 791
10 21 591
10 22 318
10 23 1003
10 24 150
10 25 488
10 26 587
10 27 914
10 28 131
10 29 538
10 30 672
10 31 167
10 32 924
10 33 336
10 34 749
10 35 708
10 36 548
10 37 817
10 38 130
10 39 552
10 40 247
10 41 593
10 42 62
10 43 693
10 44 975
10 45 597
10 46 252
10 47 540
10 48 526
10 49 948
10 50 442
10 51 599
10 52 428
10 53 911
10 54 856
10 55 814
10 56 441
10 57 204
10 58 514
10 59 737
10 60 461
10 61 200
10 62 853
10 63 322
10 64 565
10 65 201
10 66 256
10 67 696
10 68 633
10 69 664
10 70 381
10 71 833
10 72 470
10 73 569
10 74 508
10 75 473
10 76 559
10 77 383
10 78 297
10 79 132
10 80 746
10 81 515
10 82 136
10 83 525
10 84 671
10 85 656
10 86 330
10 87 591
10 88 654
10 89 248
10 90 334
10 91 644
10 92 733
10 93 166
10 94 372
10 95 294
10 96 451
10 97 822
10 98 222
10 99 432
10 100 758
10 101 343
10 102 551
10 103 1073
10 104 1027
10 105 841
10 106 340
10 107 96
10 108 549
10 109 745
10 110 482
10 111 405
10 112 705
10 113 621
10 114 842
10 115 556
10 116 715
10 117 498
10 118 447
10 119 788
10 120 783
10 121 465
10 122 417
10 123 229
10 124 856
10 125 831
10 126 742
10 127 789
10 128 652
10 129 752
10 130 334
10 131 707
10 132 625
10 133 411
10 134 176
10 135 635
10 136 851
10 137 176
10 138 128
10 139 231
10 140 431
10 141 616
10 142 352
10 143 514
10 144 700
10 145 617
10 146 809
10 147 322
10 148 87
10 149 287
10 150 265
10 151 723
10 152 307
10 153 279
10 154 825
10 155 415
10 156 577
10 157 754
10 158 285
10 159 501
10 160 211
10 161 87
10 162 737
10 163 159
10 164 738
10 165 206
10 166 541
10 167 217
10 168 718
10 169 385
10 170 258
10 171 914
10 172 626
10 173 82
10 174 237
10 175 876
10 176 682
10 177 881
10 178 669
10 179 290
10 180 769
10 181 250
10 182 531
