nnodes nedges type capacity P s t
200  19900  graph  1000 100 1 200 
nodename posx posy itemvalue itemweight
2 42 73
2 43 189
2 44 873
2 45 644
2 46 702
2 47 791
2 48 720
2 49 892
2 50 841
2 51 102
2 52 721
2 53 560
2 54 479
2 55 190
2 56 653
2 57 303
2 58 162
2 59 841
2 60 562
2 61 579
2 62 762
2 63 661
2 64 386
2 65 262
2 66 1023
2 67 690
2 68 1002
2 69 379
2 70 839
2 71 594
2 72 72
2 73 233
2 74 228
2 75 780
2 76 760
2 77 926
2 78 1150
2 79 736
2 80 289
2 81 598
2 82 718
2 83 1131
2 84 1049
2 85 552
2 86 539
2 87 983
2 88 674
2 89 1200
2 90 165
2 91 957
2 92 426
2 93 725
2 94 1028
2 95 662
2 96 631
2 97 353
2 98 880
2 99 219
2 100 978
2 101 297
2 102 28
2 103 1003
2 104 308
2 105 55
2 106 408
2 107 240
2 108 473
2 109 345
2 110 696
2 111 641
2 112 457
2 113 729
2 114 1028
2 115 74
2 116 631
2 117 757
2 118 780
2 119 265
2 120 464
2 121 753
2 122 872
2 123 1049
2 124 734
2 125 789
2 126 804
2 127 518
2 128 432
2 129 533
2 130 478
2 131 903
2 132 318
2 133 658
2 134 457
2 135 718
2 136 220
2 137 453
2 138 317
2 139 69
2 140 1025
2 141 477
2 142 636
2 143 757
2 144 510
2 145 772
2 146 530
2 147 882
2 148 567
2 149 544
2 150 738
2 151 875
2 152 466
2 153 885
2 154 290
2 155 1115
2 156 796
2 157 785
2 158 200
2 159 426
2 160 879
2 161 935
2 162 675
2 163 495
2 164 718
2 165 864
2 166 181
2 167 94
2 168 877
2 169 1037
2 170 691
2 171 783
2 172 622
2 173 921
2 174 894
2 175 784
2 176 900
2 177 250
2 178 711
2 179 824
2 180 537
2 181 464
2 182 845
2 183 835
2 184 1017
2 185 422
2 186 621
2 187 562
2 188 943
2 189 454
2 190 235
2 191 632
2 192 512
2 193 858
2 194 823
2 195 997
2 196 1025
2 197 724
2 198 426
2 199 665
2 200 872
3 1 714
3 2 331
3 4 676
3 5 994
3 6 957
3 7 933
3 8 316
3 9 323
3 10 893
3 11 460
3 12 280
3 13 664
3 14 415
3 15 876
3 16 684
3 17 680
3 18 659
3 19 314
3 20 168
3 21 716
3 22 390
3 23 568
3 24 931
3 25 630
3 26 552
3 27 546
3 28 420
3 29 967
3 30 909
3 31 346
3 32 621
3 33 476
3 34 419
3 35 263
3 36 265
3 37 445
3 38 206
3 39 704
3 40 526
3 41 799
3 42 402
3 43 205
3 44 657
3 45 684
3 46 375
3 47 490
3 48 739
3 49 673
3 50 627
3 51 432
3 52 520
3 53 614
3 54 149
3 55 504
3 56 323
3 57 39
3 58 288
3 59 933
3 60 650
3 61 548
3 62 635
3 63 773
3 64 62
3 65 532
3 66 893
3 67 516
3 68 795
3 69 494
3 70 750
3 71 566
3 72 362
3 73 273
3 74 513
3 75 523
3 76 695
3 77 670
3 78 973
3 79 527
3 80 212
3 81 467
3 82 786
3 83 946
3 84 883
3 85 722
3 86 254
3 87 821
3 88 510
3 89 1030
3 90 323
3 91 880
3 92 623
3 93 636
3 94 810
3 95 376
3 96 610
3 97 476
3 98 629
3 99 492
3 100 888
3 101 453
3 102 315
3 103 834
3 104 211
3 105 315
3 106 194
3 107 95
3 108 143
3 109 441
3 110 581
3 111 664
3 112 626
3 113 400
3 114 805
3 115 404
3 116 394
3 117 429
3 118 470
3 119 498
3 120 336
3 121 590
3 122 868
3 123 951
3 124 720
3 125 459
3 126 692
3 127 297
3 128 587
3 129 711
3 130 595
3 131 760
3 132 528
3 133 599
3 134 429
3 135 850
3 136 422
3 137 144
3 138 470
3 139 284
3 140 847
3 141 572
3 142 323
3 143 696
3 144 197
3 145 899
3 146 260
3 147 867
3 148 248
3 149 487
3 150 531
3 151 735
3 152 288
3 153 977
3 154 351
3 155 923
3 156 857
3 157 456
3 158 251
3 159 99
3 160 587
3 161 1004
3 162 456
3 163 644
3 164 494
3 165 610
3 166 152
3 167 417
3 168 770
3 169 825
3 170 756
3 171 592
3 172 348
3 173 905
3 174 691
3 175 776
3 176 631
3 177 407
3 178 677
3 179 768
3 180 648
3 181 652
3 182 843
3 183 661
3 184 916
3 185 121
3 186 652
3 187 608
3 188 937
3 189 386
3 190 199
3 191 362
3 192 182
3 193 852
3 194 737
3 195 900
3 196 939
3 197 625
3 198 300
3 199 488
3 200 733
4 1 452
4 2 842
4 3 676
4 5 624
4 6 287
4 7 533
4 8 813
4 9 633
4 10 450
4 11 731
4 12 687
4 13 558
4 14 459
4 15 676
4 16 565
4 17 76
4 18 94
4 19 609
4 20 525
4 21 660
4 22 658
4 23 328
4 24 313
4 25 263
4 26 698
4 27 813
4 28 416
4 29 707
4 30 654
4 31 331
4 32 148
4 33 557
4 34 281
4 35 422
4 36 655
4 37 939
4 38 514
4 39 50
4 40 578
4 41 212
4 42 902
4 43 662
4 44 141
4 45 461
4 46 596
4 47 433
4 48 428
4 49 157
4 50 134
4 51 912
4 52 167
4 53 485
4 54 646
4 55 896
4 56 644
4 57 662
4 58 684
4 59 659
4 60 548
4 61 344
4 62 113
4 63 626
4 64 688
4 65 828
4 66 227
4 67 161
4 68 188
4 69 593
4 70 197
4 71 342
4 72 809
4 73 611
4 74 845
4 75 276
4 76 244
4 77 281
4 78 309
4 79 170
4 80 560
4 81 244
4 82 542
4 83 290
4 84 210
4 85 718
4 86 462
4 87 146
4 88 172
4 89 362
4 90 694
4 91 292
4 92 734
4 93 198
4 94 230
4 95 401
4 96 343
4 97 608
4 98 253
4 99 818
4 100 275
4 101 656
4 102 848
4 103 162
4 104 543
4 105 869
4 106 487
4 107 689
4 108 638
4 109 579
4 110 171
4 111 427
4 112 687
4 113 698
4 114 241
4 115 887
4 116 303
4 117 616
4 118 477
4 119 762
4 120 380
4 121 90
4 122 428
4 123 313
4 124 357
4 125 681
4 126 135
4 127 381
4 128 656
4 129 729
4 130 595
4 131 96
4 132 734
4 133 271
4 134 415
4 135 696
4 136 716
4 137 563
4 138 651
4 139 774
4 140 184
4 141 556
4 142 503
4 143 253
4 144 543
4 145 712
4 146 438
4 147 405
4 148 546
4 149 334
4 150 164
4 151 82
4 152 398
4 153 682
4 154 575
4 155 277
4 156 556
4 157 717
4 158 642
4 159 678
4 160 408
4 161 655
4 162 237
4 163 656
4 164 215
4 165 261
4 166 753
4 167 869
4 168 168
4 169 226
4 170 527
4 171 99
4 172 387
4 173 424
4 174 114
4 175 381
4 176 322
4 177 665
4 178 310
4 179 275
4 180 590
4 181 728
4 182 420
4 183 23
4 184 280
4 185 568
4 186 441
4 187 470
4 188 460
4 189 395
4 190 616
4 191 373
4 192 624
4 193 416
4 194 201
4 195 272
4 196 320
4 197 179
4 198 420
4 199 189
4 200 85
5 1 281
5 2 937
5 3 994
5 4 624
5 6 572
5 7 93
5 8 913
5 9 734
5 10 177
5 11 702
5 12 808
5 13 366
5 14 581
5 15 219
5 16 348
5 17 699
5 18 541
5 19 725
5 20 923
5 21 387
5 22 697
5 23 444
5 24 423
5 25 422
5 26 587
5 27 716
5 28 575
5 29 152
5 30 154
5 31 756
5 32 766
5 33 1122
5 34 795
5 35 769
5 36 1122
5 37 971
5 38 945
5 39 578
5 40 519
5 41 801
5 42 957
5 43 846
5 44 765
5 45 312
5 46 1120
5 47 1013
5 48 261
5 49 780
5 50 753
5 51 943
5 52 716
5 53 389
5 54 1055
5 55 858
5 56 1139
5 57 961
5 58 800
5 59 128
5 60 376
5 61 459
5 62 537
5 63 292
5 64 1040
5 65 746
5 66 552
5 67 658
5 68 771
5 69 559
5 70 429
5 71 442
5 72 870
5 73 760
5 74 784
5 75 866
5 76 396
5 77 905
5 78 741
5 79 734
5 80 788
5 81 607
5 82 220
5 83 758
5 84 663
5 85 439
5 86 913
5 87 633
5 88 640
5 89 744
5 90 781
5 91 386
5 92 556
5 93 463
5 94 818
5 95 927
5 96 400
5 97 584
5 98 873
5 99 770
5 100 425
5 101 641
5 102 959
5 103 657
5 104 785
5 105 988
5 106 830
5 107 944
5 108 1044
5 109 599
5 110 531
5 111 331
5 112 506
5 113 1214
5 114 835
5 115 934
5 116 803
5 117 1158
5 118 1047
5 119 700
5 120 684
5 121 623
5 122 198
5 123 467
5 124 304
5 125 1223
5 126 492
5 127 795
5 128 516
5 129 464
5 130 461
5 131 566
5 132 645
5 133 443
5 134 566
5 135 275
5 136 720
5 137 961
5 138 621
5 139 892
5 140 691
5 141 461
5 142 1009
5 143 388
5 144 976
5 145 237
5 146 880
5 147 223
5 148 1013
5 149 524
5 150 728
5 151 559
5 152 750
5 153 105
5 154 676
5 155 772
5 156 142
5 157 1251
5 158 797
5 159 1054
5 160 1016
5 161 37
5 162 761
5 163 459
5 164 771
5 165 878
5 166 971
5 167 898
5 168 469
5 169 801
5 170 248
5 171 689
5 172 889
5 173 216
5 174 735
5 175 257
5 176 941
5 177 688
5 178 360
5 179 350
5 180 402
5 181 521
5 182 205
5 183 644
5 184 465
5 185 944
5 186 343
5 187 391
5 188 189
5 189 615
5 190 821
5 191 882
5 192 1053
5 193 209
5 194 424
5 195 450
5 196 425
5 197 486
5 198 708
5 199 670
5 200 553
6 1 536
6 2 1087
6 3 957
6 4 287
6 5 572
6 7 489
6 8 1058
6 9 866
6 10 408
6 11 935
6 12 929
6 13 677
6 14 676
6 15 710
6 16 675
6 17 314
6 18 302
6 19 844
6 20 810
6 21 768
6 22 875
6 23 500
6 24 150
6 25 412
6 26 871
6 27 1002
6 28 638
6 29 701
6 30 666
6 31 613
6 32 402
6 33 818
6 34 567
6 35 697
6 36 940
6 37 1173
6 38 801
6 39 254
6 40 753
6 41 312
6 42 1140
6 43 918
6 44 374
6 45 562
6 46 871
6 47 693
6 48 495
6 49 375
6 50 387
6 51 1144
6 52 453
6 53 623
6 54 932
6 55 1109
6 56 925
6 57 940
6 58 925
6 59 658
6 60 672
6 61 525
6 62 329
6 63 702
6 64 972
6 65 1023
6 66 65
6 67 442
6 68 286
6 69 779
6 70 259
6 71 513
6 72 1044
6 73 855
6 74 1048
6 75 541
6 76 349
6 77 485
6 78 173
6 79 455
6 80 820
6 81 500
6 82 596
6 83 198
6 84 132
6 85 833
6 86 749
6 87 160
6 88 447
6 89 173
6 90 928
6 91 196
6 92 888
6 93 365
6 94 321
6 95 682
6 96 490
6 97 800
6 98 481
6 99 1023
6 100 156
6 101 857
6 102 1097
6 103 164
6 104 805
6 105 1121
6 106 764
6 107 960
6 108 924
6 109 782
6 110 393
6 111 538
6 112 835
6 113 972
6 114 342
6 115 1122
6 116 590
6 117 885
6 118 739
6 119 958
6 120 641
6 121 368
6 122 400
6 123 107
6 124 433
6 125 947
6 126 284
6 127 664
6 128 814
6 129 851
6 130 745
6 131 197
6 132 919
6 133 439
6 134 634
6 135 749
6 136 928
6 137 849
6 138 846
6 139 1021
6 140 181
6 141 713
6 142 785
6 143 355
6 144 829
6 145 744
6 146 724
6 147 370
6 148 832
6 149 546
6 150 449
6 151 222
6 152 672
6 153 662
6 154 803
6 155 220
6 156 572
6 157 986
6 158 890
6 159 964
6 160 642
6 161 608
6 162 523
6 163 793
6 164 499
6 165 497
6 166 1020
6 167 1099
6 168 213
6 169 297
6 170 596
6 171 383
6 172 672
6 173 361
6 174 329
6 175 417
6 176 543
6 177 878
6 178 418
6 179 311
6 180 718
6 181 871
6 182 410
6 183 306
6 184 110
6 185 852
6 186 559
6 187 610
6 188 384
6 189 634
6 190 874
6 191 658
6 192 910
6 193 397
6 194 276
6 195 129
6 196 148
6 197 363
6 198 682
6 199 470
6 200 224
7 1 226
7 2 902
7 3 933
7 4 533
7 5 93
7 6 489
7 8 877
7 9 691
7 10 86
7 11 677
7 12 766
7 13 339
7 14 525
7 15 249
7 16 325
7 17 607
7 18 449
7 19 680
7 20 851
7 21 384
7 22 660
7 23 371
7 24 340
7 25 339
7 26 569
7 27 703
7 28 513
7 29 215
7 30 191
7 31 677
7 32 675
7 33 1037
7 34 710
7 35 698
7 36 1046
7 37 946
7 38 871
7 39 486
7 40 485
7 41 710
7 42 929
7 43 796
7 44 673
7 45 261
7 46 1038
7 47 925
7 48 194
7 49 689
7 50 661
7 51 918
7 52 628
7 53 344
7 54 984
7 55 841
7 56 1060
7 57 901
7 58 758
7 59 175
7 60 346
7 61 389
7 62 447
7 63 291
7 64 975
7 65 732
7 66 464
7 67 571
7 68 680
7 69 524
7 70 337
7 71 371
7 72 838
7 73 711
7 74 768
7 75 777
7 76 307
7 77 813
7 78 655
7 79 645
7 80 730
7 81 526
7 82 195
7 83 671
7 84 574
7 85 444
7 86 836
7 87 543
7 88 554
7 89 661
7 90 742
7 91 299
7 92 548
7 93 375
7 94 726
7 95 843
7 96 328
7 97 551
7 98 782
7 99 751
7 100 338
7 101 610
7 102 923
7 103 567
7 104 726
7 105 951
7 106 761
7 107 888
7 108 974
7 109 559
7 110 444
7 111 273
7 112 495
7 113 1134
7 114 744
7 115 907
7 116 720
7 117 1075
7 118 961
7 119 681
7 120 613
7 121 534
7 122 106
7 123 385
7 124 224
7 125 1140
7 126 400
7 127 719
7 128 498
7 129 468
7 130 435
7 131 474
7 132 627
7 133 362
7 134 505
7 135 300
7 136 690
7 137 890
7 138 591
7 139 853
7 140 601
7 141 427
7 142 928
7 143 300
7 144 902
7 145 277
7 146 803
7 147 131
7 148 936
7 149 453
7 150 640
7 151 467
7 152 678
7 153 174
7 154 630
7 155 684
7 156 124
7 157 1169
7 158 749
7 159 988
7 160 926
7 161 125
7 162 676
7 163 447
7 164 684
7 165 787
7 166 921
7 167 872
7 168 377
7 169 710
7 170 217
7 171 599
7 172 807
7 173 129
7 174 643
7 175 172
7 176 850
7 177 653
7 178 278
7 179 258
7 180 381
7 181 517
7 182 115
7 183 552
7 184 381
7 185 875
7 186 288
7 187 344
7 188 108
7 189 549
7 190 768
7 191 799
7 192 980
7 193 117
7 194 332
7 195 364
7 196 343
7 197 399
7 198 640
7 199 584
7 200 461
8 1 655
8 2 29
8 3 316
8 4 813
8 5 913
8 6 1058
8 7 877
8 9 197
8 10 865
8 11 228
8 12 129
8 13 548
8 14 388
8 15 740
8 16 566
8 17 845
8 18 761
8 19 216
8 20 436
8 21 555
8 22 217
8 23 576
8 24 989
8 25 661
8 26 349
8 27 278
8 28 423
8 29 840
8 30 790
8 31 524
8 32 812
8 33 778
8 34 626
8 35 421
8 36 581
8 37 139
8 38 486
8 39 823
8 40 395
8 41 986
8 42 96
8 43 163
8 44 845
8 45 618
8 46 685
8 47 768
8 48 694
8 49 865
8 50 813
8 51 120
8 52 694
8 53 534
8 54 464
8 55 193
8 56 637
8 57 287
8 58 134
8 59 818
8 60 538
8 61 550
8 62 733
8 63 639
8 64 374
8 65 253
8 66 994
8 67 662
8 68 974
8 69 355
8 70 811
8 71 566
8 72 59
8 73 204
8 74 222
8 75 754
8 76 731
8 77 901
8 78 1121
8 79 708
8 80 262
8 81 570
8 82 694
8 83 1103
8 84 1020
8 85 534
8 86 517
8 87 954
8 88 645
8 89 1172
8 90 137
8 91 928
8 92 409
8 93 696
8 94 1001
8 95 639
8 96 603
8 97 329
8 98 854
8 99 210
8 100 949
8 101 273
8 102 46
8 103 974
8 104 281
8 105 76
8 106 384
8 107 224
8 108 457
8 109 318
8 110 667
8 111 614
8 112 437
8 113 715
8 114 1001
8 115 91
8 116 605
8 117 740
8 118 758
8 119 250
8 120 436
8 121 724
8 122 845
8 123 1021
8 124 706
8 125 773
8 126 775
8 127 493
8 128 411
8 129 515
8 130 454
8 131 874
8 132 301
8 133 630
8 134 428
8 135 698
8 136 199
8 137 434
8 138 294
8 139 41
8 140 996
8 141 453
8 142 615
8 143 728
8 144 491
8 145 751
8 146 506
8 147 854
8 148 548
8 149 515
8 150 710
8 151 847
8 152 439
8 153 863
8 154 262
8 155 1087
8 156 772
8 157 771
8 158 172
8 159 413
8 160 856
8 161 911
8 162 648
8 163 474
8 164 691
8 165 838
8 166 170
8 167 101
8 168 848
8 169 1009
8 170 666
8 171 755
8 172 598
8 173 894
8 174 867
8 175 757
8 176 875
8 177 226
8 178 683
8 179 796
8 180 514
8 181 446
8 182 818
8 183 806
8 184 988
8 185 402
8 186 595
8 187 536
8 188 917
8 189 425
8 190 208
8 191 608
8 192 496
8 193 831
8 194 795
8 195 968
8 196 997
8 197 695
8 198 398
8 199 637
8 200 843
9 1 466
9 2 225
9 3 323
9 4 633
9 5 734
9 6 866
9 7 691
9 8 197
9 10 673
9 11 151
9 12 76
9 13 375
9 14 193
9 15 581
9 16 394
9 17 672
9 18 574
9 19 26
9 20 365
9 21 406
9 22 69
9 23 380
9 24 793
9 25 466
9 26 229
9 27 247
9 28 229
9 29 678
9 30 623
9 31 378
9 32 651
9 33 705
9 34 484
9 35 284
9 36 557
9 37 308
9 38 413
9 39 638
9 40 223
9 41 818
9 42 274
9 43 125
9 44 682
9 45 431
9 46 632
9 47 665
9 48 503
9 49 703
9 50 650
9 51 280
9 52 531
9 53 348
9 54 447
9 55 274
9 56 604
9 57 285
9 58 68
9 59 651
9 60 363
9 61 354
9 62 545
9 63 477
9 64 383
9 65 244
9 66 803
9 67 490
9 68 803
9 69 185
9 70 616
9 71 370
9 72 178
9 73 54
9 74 242
9 75 617
9 76 535
9 77 756
9 78 939
9 79 548
9 80 142
9 81 390
9 82 515
9 83 923
9 84 836
9 85 404
9 86 425
9 87 770
9 88 471
9 89 987
9 90 63
9 91 732
9 92 300
9 93 503
9 94 834
9 95 532
9 96 407
9 97 162
9 98 708
9 99 215
9 100 754
9 101 131
9 102 240
9 103 791
9 104 159
9 105 267
9 106 278
9 107 240
9 108 437
9 109 137
9 110 478
9 111 423
9 112 306
9 113 688
9 114 836
9 115 257
9 116 467
9 117 686
9 118 667
9 119 192
9 120 269
9 121 546
9 122 652
9 123 826
9 124 512
9 125 733
9 126 583
9 127 361
9 128 269
9 129 391
9 130 290
9 131 686
9 132 210
9 133 434
9 134 234
9 135 546
9 136 116
9 137 380
9 138 148
9 139 166
9 140 816
9 141 278
9 142 539
9 143 532
9 144 430
9 145 598
9 146 404
9 147 661
9 148 489
9 149 321
9 150 549
9 151 659
9 152 295
9 153 695
9 154 66
9 155 909
9 156 592
9 157 742
9 158 74
9 159 414
9 160 740
9 161 736
9 162 497
9 163 329
9 164 539
9 165 695
9 166 245
9 167 237
9 168 655
9 169 840
9 170 486
9 171 585
9 172 486
9 173 700
9 174 698
9 175 563
9 176 741
9 177 86
9 178 487
9 179 600
9 180 348
9 181 330
9 182 626
9 183 628
9 184 794
9 185 349
9 186 405
9 187 348
9 188 724
9 189 239
9 190 126
9 191 492
9 192 467
9 193 638
9 194 600
9 195 773
9 196 801
9 197 503
9 198 237
9 199 467
9 200 655
10 1 214
10 2 892
10 3 893
10 4 450
10 5 177
10 6 408
10 7 86
10 8 865
10 9 673
10 11 678
10 12 748
10 13 350
10 14 496
10 15 310
10 16 339
10 17 524
10 18 370
10 19 659
10 20 799
10 21 415
10 22 651
10 23 325
10 24 261
10 25 277
10 26 579
10 27 716
10 28 478
10 29 293
10 30 259
10 31 617
10 32 594
10 33 966
10 34 642
10 35 648
10 36 989
10 37 946
10 38 815
10 39 403
10 40 482
10 41 624
10 42 924
10 43 771
10 44 591
10 45 251
10 46 973
10 47 852
10 48 172
10 49 606
10 50 580
10 51 917
10 52 554
10 53 335
10 54 933
10 55 848
10 56 999
10 57 863
10 58 740
10 59 250
10 60 354
10 61 346
10 62 370
10 63 329
10 64 931
10 65 743
10 66 381
10 67 499
10 68 595
10 69 520
10 70 254
10 71 328
10 72 831
10 73 688
10 74 777
10 75 701
10 76 234
10 77 731
10 78 573
10 79 570
10 80 697
10 81 465
10 82 221
10 83 587
10 84 490
10 85 478
10 86 777
10 87 457
10 88 484
10 89 581
10 90 729
10 91 216
10 92 569
10 93 304
10 94 641
10 95 776
10 96 284
10 97 546
10 98 701
10 99 758
10 100 256
10 101 607
10 102 910
10 103 481
10 104 690
10 105 938
10 106 714
10 107 855
10 108 923
10 109 548
10 110 374
10 111 251
10 112 514
10 113 1071
10 114 658
10 115 903
10 116 653
10 117 1007
10 118 888
10 119 687
10 120 564
10 121 457
10 122 26
10 123 307
10 124 173
10 125 1073
10 126 320
10 127 661
10 128 509
10 129 500
10 130 442
10 131 389
10 132 636
10 133 304
10 134 469
10 135 356
10 136 687
10 137 839
10 138 589
10 139 838
10 140 516
10 141 427
10 142 864
10 143 228
10 144 847
10 145 342
10 146 744
10 147 46
10 148 877
10 149 407
10 150 564
10 151 382
10 152 626
10 153 256
10 154 610
10 155 599
10 156 172
10 157 1103
10 158 726
10 159 941
10 160 848
10 161 211
10 162 605
10 163 466
10 164 610
10 165 707
10 166 894
10 167 870
10 168 292
10 169 624
10 170 235
10 171 520
10 172 742
10 173 50
10 174 560
10 175 117
10 176 769
10 177 646
10 178 220
